input_0,input_1,predicted_0,predicted_1,target_0,target_1,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19
1.2906963,0.9185159,0.5804995,0.27977338,0.587224,0.35095122,0.102094516,0.37638295,0.4063272,0.48740667,0.6888658,0.95471525,0.9953256,0.99770916,0.9985187,0.99898034,0.9992197,0.9993918,0.99950993,0.99960107,0.99966055,0.9997018,0.9997412,0.9997981,0.9998661,1.0
1.5751486,-0.09252355,0.6285261,-0.1583824,1.1792506,-0.3138427,0.09997667,0.36962652,0.40005818,0.47611642,0.6812552,0.9594647,0.9962441,0.998408,0.9990304,0.9993323,0.9994942,0.9996119,0.99968946,0.9997444,0.9997783,0.99980474,0.9998316,0.9998687,0.9999109,0.99999994
-0.57952976,-0.79968774,-0.21096805,-0.35772792,-0.21144603,-0.368871,0.07764413,0.28300983,0.35260957,0.4740473,0.62547445,0.90837765,0.9831933,0.9901522,0.9932319,0.9949769,0.99588525,0.99672204,0.9972861,0.9976856,0.99803007,0.998249,0.99853736,0.9989504,0.99934375,0.99999994
-0.9421414,1.4947357,-0.3691237,0.49583095,-0.50235337,0.6866729,0.06538972,0.30457538,0.33998856,0.43148524,0.5945957,0.94125193,0.9952506,0.99787927,0.99864596,0.9991223,0.99930906,0.99948746,0.9996008,0.9996691,0.99973744,0.9997669,0.9997914,0.99984646,0.9998956,1.0
0.7664133,0.24701402,0.20377716,0.023276694,0.58215743,0.012383809,0.11099321,0.32535648,0.37819716,0.48205912,0.6618674,0.9139562,0.97707486,0.9855879,0.9892208,0.9917619,0.99329495,0.99455476,0.99553305,0.9962708,0.9968442,0.99726284,0.9976856,0.9982819,0.9989129,0.99999994
-0.52272993,-1.4210632,-0.16057564,-0.57660556,-0.3299576,-1.0118809,0.07197866,0.28686723,0.34724304,0.46545312,0.623902,0.92812955,0.9917747,0.9957999,0.9974002,0.9981704,0.9985262,0.99884397,0.9990477,0.99918693,0.999289,0.9993604,0.99946165,0.99960613,0.9997429,1.0
-0.74522936,2.5753927,-0.2755736,0.7216178,-0.30406827,0.78065103,0.05245309,0.33601183,0.35297447,0.41799888,0.5840446,0.9686072,0.99932253,0.9997908,0.9998896,0.9999436,0.999959,0.99997157,0.99997866,0.999983,0.9999867,0.99998796,0.99998885,0.9999913,0.9999936,1.0
1.6875675,-1.7404357,0.7864602,-0.82928944,0.8399796,-0.8407806,0.07093231,0.32837278,0.3524122,0.430621,0.6432146,0.96864986,0.99880207,0.99964416,0.9998332,0.9998983,0.9999266,0.9999475,0.9999578,0.9999651,0.99996877,0.9999716,0.99997556,0.99998105,0.9999859,1.0
-1.1371946,0.5894273,-0.29045045,0.06878641,-0.8049121,0.37515485,0.06749841,0.2875242,0.33585745,0.44225496,0.5922995,0.9251879,0.99112266,0.995423,0.9969839,0.99790037,0.99830925,0.998713,0.9989612,0.99912465,0.9992936,0.9993728,0.99945384,0.9996077,0.9997494,1.0000001
0.86883026,0.048530824,0.49257636,-0.14254384,0.5897224,-0.11362232,0.1097256,0.3292234,0.38015097,0.48202774,0.66471,0.9213289,0.9811023,0.9886831,0.9917289,0.99372685,0.9949328,0.9959103,0.99665105,0.99720156,0.99761707,0.9979295,0.99825126,0.99870056,0.9991696,1.0
-1.0800743,0.7310179,-0.27774027,0.099340566,-0.7489541,0.45857626,0.06840792,0.28966314,0.33677107,0.44148895,0.5935553,0.92569864,0.9911016,0.9954492,0.99697983,0.9979037,0.99831283,0.99871683,0.9989684,0.99913114,0.99929976,0.9993797,0.9994584,0.99961096,0.9997499,1.0
1.2673056,0.37722808,0.6156095,0.030484913,0.6370579,0.09002327,0.10638435,0.36358875,0.39943245,0.48375392,0.68173116,0.9481387,0.99309677,0.9964717,0.9976489,0.998324,0.99869585,0.99897516,0.9991715,0.9993186,0.99941695,0.9994894,0.99956125,0.99966073,0.9997762,0.99999994
1.5152073,0.07688769,0.61186504,-0.10640148,0.63354516,-0.0558219,0.10180153,0.37106258,0.40204972,0.47919428,0.6832387,0.9578104,0.99585086,0.9981623,0.9988586,0.9992092,0.9993984,0.99953586,0.9996278,0.99969417,0.9997356,0.9997674,0.99979943,0.9998435,0.9998946,1.0
1.5142254,-0.2979982,0.60843855,-0.2181606,1.1349374,-0.42362157,0.09869397,0.36075732,0.39355838,0.473796,0.6755134,0.9566663,0.9956185,0.99811965,0.99883765,0.9991929,0.999384,0.9995267,0.99962026,0.99968624,0.9997279,0.99976027,0.99979424,0.99984145,0.99989253,1.0
0.6234353,0.45936793,0.071801126,0.08456888,0.061627354,0.08781,0.110905886,0.31891632,0.3725469,0.47837403,0.6552553,0.9061638,0.97277784,0.9822743,0.98651206,0.98964596,0.99151,0.99308425,0.9943272,0.99527556,0.99602574,0.99656606,0.9970898,0.9978533,0.99865735,0.99999994
-1.4550676,-1.4930178,-0.59227073,-0.666378,-0.67513555,-0.78381807,0.054614082,0.28635132,0.33057916,0.4391922,0.5935625,0.95108485,0.9977988,0.99914217,0.9995704,0.99973875,0.9997962,0.9998499,0.99987864,0.99989605,0.9999104,0.99991745,0.99992865,0.99994725,0.99996424,1.0
1.5752149,-0.073783115,0.6278784,-0.15360962,1.1822321,-0.3039863,0.09998619,0.3707172,0.40109238,0.47715783,0.6823162,0.9594674,0.9962503,0.9984081,0.9990301,0.99933195,0.999494,0.9996118,0.99968934,0.9997444,0.99977833,0.9998048,0.9998317,0.9998687,0.999911,1.0
-0.83113796,-0.7259655,-0.26355863,-0.2986967,-0.268504,-0.3168754,0.07259832,0.28473008,0.34967983,0.46960825,0.6200322,0.9157006,0.98731315,0.99292773,0.9953121,0.9966078,0.9972316,0.9978263,0.9982073,0.9984701,0.99870574,0.9988426,0.9990272,0.999307,0.9995658,1.0
-1.7617099,-1.288878,-0.67733073,-0.5295399,-0.7803506,-0.6572122,0.049304094,0.28822488,0.32784182,0.43100256,0.5805154,0.9549251,0.99843585,0.99943054,0.9997325,0.9998429,0.9998783,0.99991286,0.9999298,0.9999398,0.9999487,0.99995244,0.9999585,0.9999695,0.9999793,1.0
-0.059895497,1.00727,-0.06833352,0.18728639,-0.06745912,0.19456992,0.091770664,0.3051439,0.35397822,0.457968,0.6287497,0.9141973,0.9813382,0.9884633,0.99149203,0.99374837,0.99493444,0.9960176,0.99678713,0.99733496,0.99782026,0.9981062,0.9983675,0.99881727,0.99924976,1.0
-0.15005077,-0.46991214,-0.16388905,-0.3373402,-0.1940557,-0.35664597,0.089889236,0.28393796,0.35463077,0.47301894,0.62863725,0.8938705,0.9712086,0.9816089,0.98644733,0.9895037,0.99135476,0.9929662,0.99416363,0.9950492,0.9958148,0.9963349,0.9969501,0.99784434,0.9986602,1.0
-0.44057617,-0.7694038,-0.18182105,-0.38223273,-0.18479134,-0.38707778,0.08057078,0.2827305,0.35397297,0.47516048,0.6271637,0.90456474,0.98040193,0.98819476,0.9917236,0.99377537,0.99489367,0.99590594,0.99660367,0.99710476,0.9975351,0.9978162,0.99817926,0.99869627,0.9991867,1.0000001
1.8575255,0.14426018,0.766316,-0.12829359,1.2203785,-0.19711581,0.09387288,0.3898787,0.41248238,0.47700024,0.689374,0.96962667,0.99825627,0.9993669,0.9996494,0.9997714,0.9998331,0.9998749,0.99990094,0.9999193,0.9999296,0.9999376,0.9999455,0.99995637,0.9999697,1.0
1.8401437,-0.55765957,0.9697441,-0.4537937,1.125889,-0.46690872,0.088037476,0.36891502,0.3942864,0.46420234,0.6753933,0.9674597,0.9980037,0.9993044,0.9996185,0.9997498,0.9998156,0.9998634,0.9998919,0.999911,0.99992204,0.9999305,0.99993974,0.99995285,0.99996686,1.0
-0.46971315,1.8285736,-0.22003438,0.66275585,-0.25714794,0.77991366,0.07025032,0.32323146,0.35268825,0.43709594,0.6096141,0.9500374,0.99665177,0.9985048,0.99905604,0.99940956,0.99954486,0.99966365,0.9997393,0.99978817,0.9998318,0.99985063,0.9998657,0.99989957,0.9999311,1.0000001
1.2513865,-0.8759624,0.55980337,-0.44009686,0.9195586,-0.74483925,0.093044914,0.33250695,0.3709169,0.4635991,0.65601224,0.9494072,0.9944888,0.9975867,0.9985067,0.9989513,0.99919397,0.9993798,0.9994958,0.99957967,0.99963397,0.99967533,0.9997253,0.9997939,0.9998596,1.0
-0.25964808,-0.113447905,-0.14100264,-0.026631532,-0.15968294,0.05408109,0.09033376,0.28344703,0.35150146,0.46863058,0.6231965,0.8892212,0.96847475,0.979568,0.98477113,0.9882178,0.9902589,0.9920992,0.99346286,0.99447817,0.99538565,0.99597675,0.99663746,0.99764097,0.99854404,0.9999999
0.22509897,-0.21101916,0.0356842,-0.03549399,0.03659586,0.008855425,0.10087637,0.29418465,0.35944265,0.47308275,0.6361829,0.89227474,0.96680176,0.9783093,0.9835984,0.9871702,0.9894384,0.9913206,0.9928096,0.9939368,0.9948731,0.99554884,0.99628377,0.99735516,0.99834704,1.0
-0.5343483,0.35274065,-0.22725095,0.10977548,-0.22461925,0.12550737,0.084826894,0.28673247,0.34664923,0.45880735,0.612409,0.8993747,0.9761593,0.9851745,0.98915744,0.99185765,0.99330443,0.99469036,0.9956208,0.99630487,0.9969576,0.9973428,0.9977489,0.99842304,0.999022,1.0
-0.9137647,-0.5508692,-0.2912852,-0.24337776,-0.3013098,-0.2548184,0.07165304,0.2855695,0.34917468,0.4680048,0.6170512,0.91520715,0.9872813,0.9928663,0.9952552,0.99656886,0.9971967,0.99780935,0.99819356,0.9984591,0.99870765,0.9988444,0.9990262,0.99931115,0.9995711,1.0000001
0.10046774,0.34713817,0.025467353,0.095532216,0.026283437,0.10450244,0.10071763,0.29334512,0.35539547,0.46687973,0.6313213,0.8855164,0.96183956,0.97423834,0.9801627,0.9845449,0.9871951,0.9895846,0.99144924,0.9928349,0.9940283,0.9948517,0.9956655,0.99689555,0.9980819,1.0000001
-1.2976276,0.21600321,-0.3307543,-0.01971281,-0.91422254,0.112212,0.06346536,0.286283,0.33639026,0.44626296,0.59353644,0.9267213,0.99232924,0.9961073,0.9975118,0.99827784,0.9986145,0.99894947,0.99914795,0.9992779,0.9994148,0.9994761,0.9995462,0.9996758,0.99979365,1.0
-1.3345249,0.028989913,-0.33412665,-0.0571684,-0.9360727,-0.023951417,0.0629109,0.28682238,0.33786878,0.44914684,0.59599155,0.92691123,0.99271274,0.9963231,0.99767965,0.9983993,0.9987122,0.9990238,0.99920577,0.9993251,0.9994504,0.999506,0.9995736,0.99969625,0.999807,0.99999994
-0.52901125,1.6732527,-0.24489836,0.5963512,-0.30006567,0.7678479,0.07191643,0.3171147,0.34991208,0.43837082,0.60954684,0.94469315,0.99549073,0.9978922,0.9986363,0.99911875,0.99931264,0.9994871,0.99960065,0.99967355,0.99974,0.99976987,0.9997942,0.9998473,0.9998962,1.0
0.4469607,-0.26822305,0.14885671,-0.20141433,0.19892313,-0.31756288,0.10297001,0.30183795,0.3623709,0.47458127,0.6440189,0.90288544,0.97269464,0.9827516,0.9871516,0.9900698,0.9918817,0.9933635,0.99451077,0.99537337,0.99606717,0.99657875,0.9971428,0.9979414,0.99869746,1.0
0.817623,-1.0900354,0.3354758,-0.45142424,0.63623214,-0.9566073,0.092727445,0.31086662,0.358973,0.466749,0.6461854,0.93630385,0.9908155,0.9955117,0.9970924,0.99789315,0.9983467,0.9987006,0.9989282,0.99909836,0.9992133,0.99930346,0.99941856,0.9995753,0.9997145,0.99999994
-0.15649997,0.33768344,-0.05280713,0.12830801,-0.048748087,0.15396157,0.09371792,0.28942472,0.35161093,0.46355772,0.6236012,0.88901895,0.96701795,0.97824377,0.9835329,0.98732257,0.98952234,0.99155277,0.993047,0.99415743,0.99515575,0.9958009,0.9964614,0.9974894,0.99844474,1.0
0.35850874,1.2899344,0.073546275,0.38964286,0.20356748,0.7237809,0.09673824,0.3288012,0.36819354,0.4656905,0.64926744,0.93359685,0.989149,0.99368674,0.99550325,0.9968161,0.99748534,0.9980445,0.9984292,0.9987196,0.998947,0.99908286,0.9992016,0.9994067,0.9996183,1.0
-1.4075905,-0.010298858,-0.3525188,-0.06724976,-0.94071466,-0.058498885,0.061141685,0.28610295,0.3357138,0.44664353,0.5930286,0.92941886,0.9936201,0.99687,0.9980638,0.9986795,0.9989409,0.99920124,0.999351,0.9994481,0.99955064,0.9995948,0.9996497,0.9997501,0.99984056,1.0
-1.4859896,-0.6647582,-0.46926776,-0.27144444,-0.87875277,-0.45412832,0.058208022,0.28752768,0.3369282,0.44912708,0.59603477,0.9376054,0.99558645,0.9979984,0.99886113,0.99925166,0.9994036,0.9995539,0.9996361,0.9996884,0.99974024,0.99976283,0.999796,0.999855,0.9999066,1.0000001
0.19098943,-2.02206,0.11668623,-1.038764,0.14281622,-1.1083267,0.068624265,0.29451525,0.3372918,0.44609967,0.6247941,0.9471065,0.9967282,0.9986466,0.9992812,0.9995356,0.99964,0.9997286,0.99977684,0.99981135,0.99983114,0.9998464,0.9998698,0.99990183,0.9999315,1.0
3.094442,0.110569835,1.1781886,-0.25824738,1.2538378,-0.15361889,0.062215175,0.44631845,0.45272398,0.48413017,0.71170384,0.9905329,0.999926,0.99998784,0.9999961,0.99999803,0.99999875,0.99999917,0.99999934,0.99999946,0.99999946,0.9999995,0.9999996,0.9999996,0.99999964,0.9999999
-1.3396325,-0.78312606,-0.41241196,-0.30439296,-0.8330872,-0.54902047,0.060592234,0.28660083,0.33893672,0.45302576,0.6024083,0.9351251,0.994778,0.99754626,0.9985689,0.9990446,0.9992361,0.99942356,0.9995288,0.99959695,0.9996614,0.9996917,0.9997365,0.9998123,0.9998793,1.0
-0.1579771,-0.24092671,-0.116321154,-0.10619708,-0.08060193,-0.027033761,0.091895245,0.28304768,0.35254946,0.47008526,0.6254911,0.8883009,0.96736497,0.9787441,0.98410547,0.98763746,0.98978806,0.9916823,0.993108,0.99417263,0.9951067,0.9957344,0.9964429,0.9974972,0.9984525,1.0
-0.1121542,0.19066632,-0.017603938,0.08155013,-0.0016149983,0.10419085,0.09484203,0.28793085,0.3526075,0.46634045,0.62486106,0.8857074,0.9644879,0.9763645,0.9820512,0.9860723,0.9884676,0.99064213,0.9922836,0.993513,0.9946011,0.995321,0.99606955,0.9972222,0.998283,0.9999999
-0.080511324,-0.5418571,-0.103449196,-0.39665258,-0.12371025,-0.41309366,0.090824716,0.28536716,0.35582575,0.4740524,0.6306772,0.8955486,0.9718814,0.9821466,0.9868728,0.98982537,0.9916311,0.9931786,0.99433655,0.995192,0.99592155,0.99642694,0.9970294,0.9978975,0.9986879,1.0
0.058448784,0.75683695,-0.027102632,0.16846846,-0.030870315,0.17374793,0.09701933,0.30001637,0.35454568,0.46235663,0.6309761,0.90042925,0.9723872,0.9819653,0.98632485,0.989635,0.9915045,0.9932134,0.9944784,0.99539846,0.9962025,0.99671465,0.9972004,0.99797374,0.998735,1.0
-1.2578132,-2.043472,-0.48915938,-0.8817519,-0.49863398,-0.93678,0.053635843,0.2875312,0.3284949,0.4351625,0.59404343,0.95630765,0.9984069,0.9994235,0.99973166,0.99984276,0.9998782,0.99991053,0.9999278,0.9999381,0.9999452,0.99994934,0.99995613,0.9999668,0.99997675,1.0000001
0.7878922,-0.5254094,0.40001997,-0.37026933,0.42815202,-0.35797054,0.103443824,0.31736147,0.36968195,0.47682714,0.6552133,0.9245763,0.98432815,0.991218,0.99381524,0.99535483,0.9962818,0.99701726,0.99754286,0.99793535,0.9982231,0.99844545,0.9987004,0.9990481,0.99938256,1.0
0.59617937,-1.2724279,0.24914461,-0.51416683,0.46406007,-1.0348699,0.0872535,0.30194634,0.35274154,0.4636885,0.6409812,0.93328744,0.9907336,0.99542385,0.99706686,0.9978803,0.9983258,0.99868274,0.998913,0.9990824,0.9991968,0.999287,0.99940646,0.99956715,0.9997082,1.0000001
-0.023581076,0.28339514,0.0071488917,0.094636105,0.013423087,0.10802995,0.097014844,0.28995192,0.3532041,0.4657433,0.6272634,0.8853718,0.9633254,0.9754091,0.9812048,0.98539716,0.9879078,0.99018717,0.9919263,0.9932238,0.994361,0.99512374,0.9958985,0.997081,0.9981951,1.0
-1.1595092,0.23798253,-0.32149577,-0.012222282,-0.8753496,0.14400595,0.06704728,0.2864579,0.33939317,0.45058507,0.59846693,0.92147064,0.99024206,0.994798,0.9965687,0.99758327,0.9980444,0.99850416,0.9987814,0.99896824,0.99916065,0.99925226,0.99935544,0.9995405,0.99970996,0.99999994
0.05045607,0.50026953,0.0029514711,0.13198295,-0.00037264705,0.1425479,0.09851257,0.2936644,0.3537664,0.46409526,0.6297185,0.88875806,0.9645859,0.9762714,0.98178786,0.98592407,0.9883639,0.9906138,0.99231213,0.9935595,0.99465495,0.99538827,0.9961046,0.99719787,0.99826485,1.0
-1.1407038,-0.44627404,-0.31651136,-0.18997325,-0.88787395,-0.37691167,0.067262866,0.28652084,0.3450741,0.46174878,0.60952777,0.92115617,0.9904188,0.9948879,0.9967173,0.9976852,0.9981185,0.9985501,0.9988074,0.9989818,0.9991521,0.9992374,0.9993527,0.99954385,0.9997142,1.0
1.7371906,-1.1773667,0.8824239,-0.6970244,0.97238106,-0.70263296,0.079937816,0.34513342,0.3714941,0.44806984,0.657039,0.96587527,0.9981731,0.99939406,0.9996836,0.99979633,0.9998507,0.9998908,0.99991274,0.999928,0.99993646,0.9999429,0.9999509,0.99996203,0.99997276,1.0000001
-0.51473176,0.06543252,-0.27481037,0.02131709,-0.27934015,0.050788537,0.08458659,0.28552735,0.34962654,0.46501714,0.6175865,0.89656514,0.97494787,0.98425925,0.98851293,0.9913019,0.99282265,0.99426955,0.995264,0.9959944,0.9966792,0.99709374,0.9975526,0.99828655,0.99894255,1.0000001
-1.0113615,2.7087839,-0.33650503,0.70033836,-0.3687449,0.76433897,0.046658754,0.33247828,0.34780473,0.40842196,0.5693797,0.9708785,0.99951196,0.9998652,0.99993235,0.9999673,0.99997634,0.9999839,0.999988,0.99999046,0.9999926,0.99999326,0.99999374,0.99999505,0.99999636,1.0
-0.044144142,0.29687834,0.00034287293,0.10052301,0.0071317847,0.11518791,0.09636755,0.28952044,0.35271984,0.46516508,0.6265504,0.88595885,0.9638474,0.97579783,0.9815254,0.98566747,0.9881348,0.9903835,0.9920893,0.9933593,0.9944779,0.9952224,0.99598,0.9971398,0.99823153,1.0
0.30531424,-0.3615661,0.09271426,-0.27256286,0.08959623,-0.42840537,0.10034217,0.29641926,0.3600762,0.47377875,0.639215,0.8989749,0.9712486,0.98173726,0.9864006,0.9894411,0.99135023,0.99291307,0.99412423,0.99504024,0.9957857,0.99632895,0.996941,0.9978176,0.9986236,1.0000001
0.45016196,-0.11517515,0.068863705,-0.028544197,0.05143992,0.020080173,0.10456036,0.30220747,0.36284068,0.47458023,0.6439673,0.8992426,0.96985364,0.9805143,0.98528785,0.9885759,0.9906285,0.9923186,0.9936568,0.9946591,0.99547637,0.99607545,0.99671566,0.9976274,0.99850845,0.99999994
-0.49328405,-0.5257649,-0.25187808,-0.30183083,-0.26016456,-0.29980102,0.08134311,0.2822764,0.352673,0.47312534,0.6245018,0.9012991,0.9781629,0.9866117,0.99046624,0.99278843,0.9940628,0.995239,0.9960602,0.9966505,0.9971756,0.997508,0.9979201,0.9985244,0.99908656,1.0
-0.82305104,-0.54688966,-0.28637552,-0.2525992,-0.29349607,-0.2627133,0.07357965,0.28524554,0.35081658,0.47001508,0.6192318,0.9119551,0.9855348,0.9917027,0.99438906,0.9958998,0.9966419,0.9973611,0.99782187,0.99814326,0.99843985,0.99860954,0.99883085,0.99917156,0.9994855,1.0
-2.0410755,-0.37333566,-0.70365554,-0.19271731,-0.9424358,-0.24629338,0.046834514,0.28748345,0.323816,0.42452604,0.56654996,0.9511059,0.9983077,0.99938154,0.9996967,0.9998189,0.9998593,0.99990004,0.99992,0.9999314,0.999944,0.9999481,0.9999541,0.99996656,0.99997765,0.99999994
-1.4496444,-0.7251853,-0.45792133,-0.2907498,-0.86211824,-0.49319458,0.058485396,0.28710473,0.33703232,0.4493264,0.59693414,0.9374616,0.9954919,0.9979451,0.9988278,0.9992283,0.9993849,0.9995392,0.99962395,0.999678,0.9997307,0.9997542,0.99978894,0.99984974,0.9999032,0.99999994
1.6354392,0.6463004,0.6346814,0.08974234,0.6441634,0.15910931,0.09834736,0.39081365,0.4152465,0.48498517,0.6931865,0.9647323,0.9975461,0.998978,0.99939585,0.99959975,0.99970216,0.99977267,0.99981856,0.9998528,0.999873,0.99988776,0.999902,0.99992174,0.99994665,1.0
1.3961585,-1.8524901,0.68241704,-0.90196484,0.72324693,-0.9262543,0.07222875,0.31753182,0.34615043,0.43361592,0.63937646,0.96308327,0.99828476,0.999442,0.9997257,0.9998281,0.9998736,0.99990785,0.99992526,0.9999377,0.99994415,0.99994946,0.99995685,0.999967,0.9999757,1.0
2.1571662,1.0016694,0.7091466,0.114160106,1.2455078,-0.02119364,0.08425123,0.43210143,0.44548407,0.4963858,0.7098546,0.9797045,0.99948275,0.999848,0.9999275,0.99995786,0.9999711,0.99997896,0.9999835,0.9999868,0.9999885,0.9999897,0.99999076,0.9999923,0.99999446,0.99999994
0.41013828,0.44104874,0.051730935,0.09034088,0.047232475,0.094836146,0.10825575,0.30581903,0.36353827,0.47243017,0.6437412,0.89299726,0.96468985,0.9762457,0.98162884,0.98571515,0.98819727,0.99036217,0.9920984,0.9934038,0.99447656,0.995247,0.9959879,0.99708825,0.9981929,1.0
-0.049613018,-0.4547686,-0.11807313,-0.34121192,-0.16232394,-0.37675086,0.092647016,0.2853632,0.35529685,0.47287202,0.6301624,0.89306027,0.96986735,0.9806761,0.9856696,0.9888476,0.99081796,0.99249834,0.993773,0.994723,0.995534,0.99609685,0.99675363,0.99770826,0.9985724,0.99999994
-0.62968767,-1.3991429,-0.19781813,-0.57550126,-0.39232972,-0.9829835,0.070793755,0.28673473,0.34669936,0.46502525,0.6223951,0.9293091,0.99227434,0.99610406,0.99761224,0.9983332,0.9986585,0.9989515,0.9991372,0.99926287,0.999357,0.99942064,0.9995115,0.99964267,0.9997661,1.0
-1.1843168,-0.1884441,-0.32539916,-0.10900631,-0.66881484,-0.16613062,0.066774935,0.28657845,0.34269887,0.45740154,0.60497063,0.921057,0.99049187,0.9949286,0.99671286,0.99768555,0.99812126,0.9985586,0.998818,0.99899316,0.99917,0.9992559,0.9993647,0.9995504,0.9997179,0.99999994
0.33428976,-0.28994715,0.07814212,-0.1498589,0.040615533,-0.029467339,0.10154266,0.2976539,0.36070317,0.47398221,0.64009494,0.8983823,0.9705275,0.981152,0.9858966,0.98904175,0.99101573,0.9926363,0.9939009,0.9948545,0.9956328,0.99620116,0.9968302,0.9977313,0.9985713,1.0
-0.6259088,0.5536226,-0.22882825,0.12697797,-0.2237593,0.13665628,0.08220994,0.28848243,0.3442172,0.45355394,0.60864955,0.90643865,0.98041964,0.98827827,0.9915411,0.9937621,0.9948909,0.9959861,0.99671704,0.9972344,0.99773973,0.9980249,0.99831057,0.9988081,0.99925315,1.0
0.25346842,-0.40227264,0.069329426,-0.322299,0.06525714,-0.45000896,0.09931489,0.29452506,0.35940343,0.47371417,0.6374568,0.89758795,0.97081816,0.98144555,0.9861944,0.98926604,0.99120045,0.99278545,0.9940127,0.99494267,0.99570245,0.99625397,0.99688137,0.9977827,0.9986026,1.0
0.15497671,-0.65380263,0.05755477,-0.45865563,0.0647712,-0.47367588,0.09463125,0.2918597,0.3580521,0.47399673,0.63623244,0.9021512,0.97499144,0.9845928,0.98879963,0.99135864,0.99293524,0.9942461,0.9952231,0.9959506,0.996538,0.9969669,0.99748224,0.99821115,0.99886775,1.0
-0.3577259,0.081505276,-0.18424842,0.06513033,-0.20916861,0.11547382,0.08883413,0.2851529,0.35027242,0.46568227,0.61977464,0.8912736,0.9704388,0.98098654,0.9858827,0.98917586,0.9910541,0.9927946,0.9940421,0.994971,0.99582165,0.9963582,0.9969406,0.9978596,0.9986785,1.0
-1.1181273,0.10347069,-0.3255469,-0.04273834,-0.34165546,-0.04184652,0.06824698,0.28641,0.34189442,0.45485505,0.60247153,0.9186593,0.98921037,0.9941157,0.9960863,0.99721944,0.9977415,0.9982646,0.9985807,0.9987958,0.99901557,0.9991231,0.9992483,0.99946636,0.99966496,1.0
0.19909188,0.50139916,0.028780937,0.11527909,0.026062876,0.12074122,0.10325798,0.2980624,0.3573585,0.46727604,0.63520795,0.88878506,0.9630139,0.9750283,0.9807021,0.9850164,0.987609,0.98994666,0.99177253,0.9931215,0.99427086,0.9950701,0.9958372,0.9969922,0.9981381,1.0000001
0.15746106,0.2788542,0.036057726,0.0763415,0.036011305,0.08546042,0.10233818,0.2946546,0.35709062,0.46883047,0.6333275,0.8851371,0.96103996,0.973669,0.97968715,0.9841247,0.98683864,0.98925483,0.9911718,0.99260193,0.99381924,0.99467576,0.9955239,0.99679965,0.9980241,1.0
1.2117928,-1.2375554,0.6312728,-0.6921223,0.80056715,-0.8591252,0.08575985,0.32255042,0.3593633,0.45392072,0.64718354,0.9524186,0.9957948,0.9982829,0.99899906,0.9993151,0.99947935,0.99960434,0.99967724,0.99973077,0.99976325,0.9997886,0.99982125,0.99986595,0.99990666,1.0
0.14876093,1.1592828,-0.027280511,0.21947895,0.11171575,0.74618775,0.09414134,0.31647345,0.36094266,0.46154785,0.639153,0.92352015,0.98525953,0.9910444,0.99347657,0.9952907,0.9962272,0.9970457,0.9976238,0.9980455,0.9984,0.9986087,0.998794,0.9991167,0.9994363,0.99999994
-1.102149,0.22003013,-0.31852624,-0.012440573,-0.33575937,-0.005279505,0.068687,0.2865479,0.3408838,0.45281017,0.6007992,0.9190256,0.9892043,0.9941292,0.9960824,0.9972201,0.99774456,0.99826795,0.99858606,0.99880254,0.99902415,0.9991324,0.99925405,0.9994693,0.99966604,1.0
-0.2657009,2.1568096,-0.1429501,0.7336031,-0.16305427,0.7968121,0.06756982,0.33690965,0.36007944,0.4375486,0.6128114,0.9600041,0.9982046,0.99927616,0.999568,0.99974716,0.99981105,0.9998634,0.999895,0.9999159,0.9999332,0.99994034,0.9999459,0.99995863,0.9999711,0.9999999
1.9056338,0.8967368,0.647239,0.14199889,0.64536184,0.20134695,0.09041626,0.4147483,0.4324138,0.49171022,0.7027571,0.97374666,0.9989526,0.9996363,0.99980736,0.9998811,0.99991524,0.9999369,0.9999501,0.99995995,0.9999653,0.99996907,0.99997264,0.9999777,0.9999844,1.0
0.56504333,-1.0832062,0.25003228,-0.4653866,0.2636269,-0.4865664,0.09167415,0.30316418,0.35684654,0.46851182,0.6418005,0.9275054,0.98786205,0.99366564,0.99577606,0.9968842,0.9975197,0.99802625,0.9983667,0.9986202,0.99879926,0.9989393,0.9991187,0.999362,0.99957633,1.0
-1.133659,0.6435222,-0.2861079,0.08115427,-0.788516,0.4033,0.06724189,0.2881506,0.33564636,0.4412263,0.59187293,0.92609715,0.9913977,0.99560696,0.9971086,0.9979948,0.99838686,0.99877405,0.9990123,0.999168,0.9993292,0.9994045,0.99948066,0.9996266,0.9997608,1.0
0.65607226,1.1137713,0.2288419,0.35947755,0.38642985,0.6109048,0.10502548,0.33712626,0.37730208,0.47557974,0.6628079,0.9331033,0.98791003,0.9929411,0.9949296,0.99634385,0.9971016,0.99771523,0.99814695,0.9984872,0.99873996,0.9989054,0.9990538,0.99928755,0.9995454,1.0
1.3783085,1.0541507,0.57191914,0.32436728,0.5714957,0.39061436,0.09886382,0.38493574,0.4113891,0.48808414,0.6933307,0.95997906,0.99670595,0.998486,0.9990573,0.999368,0.99952435,0.9996329,0.9997056,0.9997614,0.99979687,0.999821,0.9998438,0.99987704,0.9999174,0.99999994
