input_0,input_1,predicted_0,predicted_1,target_0,target_1,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19
0.20449156,-0.4566436,0.041509006,-0.4500929,0.37656096,-0.45235202,0.05370919,0.10954428,0.1693443,0.21613458,0.26618788,0.31361502,0.37252387,0.4211454,0.4618956,0.5113051,0.56394327,0.61270165,0.6537013,0.7056216,0.74632704,0.7877241,0.8543219,0.9029907,0.9504656,1.0
0.38408208,-0.3758284,0.19872683,-0.42760193,0.5782614,-0.29094508,0.054061197,0.1088599,0.16921002,0.21561357,0.26556244,0.31277376,0.3702619,0.41772825,0.4588483,0.50712836,0.56042945,0.60993594,0.6515763,0.7041985,0.74432194,0.78581005,0.8519139,0.90214634,0.95023674,1.0
-0.24208942,-0.32331935,-0.25968698,-0.19145878,-0.45839223,-0.5600791,0.052800257,0.10837137,0.16682306,0.21541893,0.26618406,0.31517607,0.37439623,0.4248309,0.46531427,0.51633877,0.56652856,0.61498296,0.65596855,0.70602065,0.74850905,0.7907905,0.858546,0.90456545,0.9518809,1.0000001
0.588252,-0.12267068,0.25284913,-0.1751276,0.89832306,0.026606066,0.054281294,0.10653411,0.16803911,0.21429724,0.26444715,0.3124351,0.36787152,0.41395915,0.45601472,0.50283384,0.5562084,0.6071698,0.6495604,0.7025519,0.7416421,0.7831418,0.8495148,0.90165293,0.9496753,1.0
-0.32667243,-0.1712587,-0.23678884,-0.031646717,-0.9351607,-0.31865507,0.05312965,0.10746284,0.16604988,0.21532793,0.266688,0.31610835,0.3748673,0.4250797,0.46587533,0.5173468,0.5670322,0.61641634,0.65767777,0.70738024,0.7498372,0.7918765,0.85984695,0.90569794,0.95268494,1.0
-0.5117419,-0.9033663,-0.17131145,-0.3911431,-0.6621738,-1.1311853,0.051157486,0.1101419,0.16799252,0.21887441,0.26866645,0.31508833,0.3796963,0.430946,0.47240114,0.5222669,0.5763941,0.62257856,0.662631,0.71100146,0.7523959,0.79481864,0.8627756,0.90569836,0.95252794,1.0
-0.15405563,-1.070369,-0.034081694,-0.45727378,-0.24232908,-1.4884158,0.05056025,0.11001491,0.16763331,0.21752223,0.26588994,0.3118961,0.37532443,0.4269008,0.46760902,0.51626575,0.57136655,0.61885333,0.6578732,0.70777583,0.74813277,0.78967935,0.85811126,0.9038081,0.95062155,1.0
0.40599445,0.61335206,0.024589455,0.11298339,1.2405262,1.7693766,0.053524498,0.10320287,0.16450164,0.20928311,0.25976768,0.31180716,0.3673688,0.41225424,0.45554417,0.5017035,0.5508353,0.6045136,0.6455172,0.6970352,0.7342057,0.77639747,0.84774876,0.9014958,0.94979507,1.0
-0.9477891,0.01361378,-0.31970114,-0.053757556,-2.0609827,0.19028546,0.052407924,0.10553404,0.16327585,0.21580227,0.2671542,0.3174668,0.37756014,0.4288103,0.4701875,0.52305484,0.5726347,0.62152445,0.6627252,0.7101094,0.7537352,0.7949661,0.8657129,0.9090678,0.95553553,1.0
1.2455642,-0.063236006,0.59484637,-0.112168305,2.017269,0.6100263,0.055134922,0.10633221,0.16882353,0.21373278,0.26363432,0.31286126,0.367855,0.41272318,0.45527357,0.5012591,0.5581164,0.6087636,0.6494373,0.7054884,0.7420016,0.78194714,0.8497808,0.9038097,0.94910026,1.0
-0.8565336,0.2623,-0.29550338,0.032198217,-1.1381403,0.40006098,0.053056125,0.10463548,0.16244571,0.21373469,0.2643334,0.31520307,0.37441313,0.42453384,0.465955,0.5180612,0.5668862,0.6180111,0.6588,0.70691466,0.7497499,0.7913586,0.86326945,0.9087978,0.95504594,1.0
0.6124785,0.30072737,0.044593867,0.07104212,1.5828698,0.94857097,0.053807624,0.103905246,0.16638798,0.21172896,0.2620257,0.31256407,0.3674765,0.41336456,0.45639747,0.5017274,0.55352426,0.6057337,0.6478108,0.7000171,0.7374185,0.77931106,0.84859145,0.9017917,0.94986105,0.99999994
0.038235705,0.09145111,0.034692705,0.06521028,0.2231952,0.3410208,0.054051477,0.10579329,0.16614729,0.21320847,0.26398668,0.31402954,0.3707338,0.41849816,0.46037567,0.50919414,0.55866385,0.61075103,0.6525468,0.70298684,0.74345714,0.78584385,0.8541338,0.9035827,0.9514609,1.0
0.06918616,0.07450437,0.037178207,0.06141776,0.69097817,0.3616648,0.05417961,0.10598555,0.16637933,0.21333233,0.26398763,0.313815,0.37046665,0.41820055,0.46010053,0.508736,0.55839485,0.61031634,0.65222144,0.70278096,0.7432138,0.78564906,0.8538257,0.90340316,0.95137435,1.0
-0.95002395,-0.17312971,-0.3223308,-0.108797245,-2.00202,-0.2153552,0.052408043,0.1071605,0.16508953,0.21783453,0.27006376,0.31955642,0.38053292,0.4320765,0.47333527,0.5266206,0.5768245,0.6242428,0.6655418,0.7128308,0.7563104,0.7977054,0.8670628,0.90944976,0.95575476,1.0
0.31650352,0.68277407,0.012422314,0.12933394,1.0985247,2.0808625,0.053359516,0.10288477,0.16346723,0.20844436,0.25943813,0.31194472,0.36736214,0.41197836,0.45514277,0.50161564,0.55001116,0.60415804,0.6451402,0.6963773,0.73381054,0.7761711,0.84786904,0.90149957,0.9500277,1.0
-0.052534085,0.18317915,0.009449165,0.09356788,-0.021743339,0.8350962,0.053755306,0.105366156,0.16537482,0.21271247,0.26373136,0.31459326,0.37126285,0.41895068,0.46075153,0.5099899,0.5588844,0.61142653,0.65289193,0.7028577,0.74333787,0.7856934,0.8546787,0.9040819,0.9517508,1.0
0.1461991,-0.500972,0.008873808,-0.4611198,0.25804037,-1.1685368,0.053436752,0.1097499,0.1693229,0.21639726,0.26632905,0.31389368,0.37311864,0.4221632,0.46271414,0.51243305,0.56485546,0.6133412,0.6540956,0.7058377,0.7467566,0.78816795,0.85509044,0.9033113,0.9505368,0.99999994
-0.16088645,-0.39604145,-0.23175122,-0.2798463,-0.26660892,-0.63222724,0.052795526,0.10872574,0.16744035,0.21562506,0.26598755,0.31469655,0.37411052,0.42436704,0.46471605,0.5155014,0.5660656,0.61442524,0.65525985,0.7055317,0.74778616,0.7899426,0.8576053,0.9039971,0.95130396,0.99999994
-0.60263765,0.5959093,-0.2065707,0.13650261,-0.8249405,0.8945902,0.053619746,0.104220405,0.16194296,0.21048295,0.2610373,0.3142625,0.37211204,0.41951656,0.4609507,0.5110856,0.5586662,0.612832,0.65271294,0.7010563,0.7418331,0.78411025,0.85698044,0.90704125,0.9542401,1.0
0.61993605,-0.08906017,0.295876,-0.17808358,1.4339262,-0.018677892,0.0542115,0.106171474,0.1678717,0.2140915,0.2643561,0.31252223,0.36782324,0.413787,0.45594516,0.5025275,0.5559898,0.60702413,0.6494404,0.702532,0.74138415,0.782909,0.84937894,0.9017273,0.9496755,0.99999994
-0.23459339,0.106799565,-0.092134796,0.10458106,-0.4596276,0.17350039,0.0535926,0.10566806,0.16505124,0.21373889,0.2650383,0.31560487,0.37299964,0.4212064,0.46254632,0.51316,0.56210667,0.6143556,0.65569556,0.7051854,0.7465657,0.788572,0.8574577,0.90530246,0.9523272,1.0
-0.29023173,-0.25971517,-0.2611291,-0.12340613,-0.6906776,-0.5031481,0.052946765,0.10799933,0.16643104,0.21541585,0.26648366,0.31565386,0.37476712,0.42519224,0.46585488,0.5170272,0.5670103,0.61573845,0.65683526,0.7067688,0.7493153,0.79154104,0.8593561,0.90514135,0.952308,1.0
0.13927607,-0.4917905,-0.0008156728,-0.45615768,0.24399604,-1.0829401,0.053446557,0.10967386,0.16925779,0.21633504,0.26631793,0.3139196,0.3731265,0.4222048,0.4627681,0.5125098,0.5648459,0.6133528,0.6541246,0.705832,0.74677336,0.78820753,0.85512596,0.9033046,0.9505459,1.0
0.051250573,0.07418537,0.036101453,0.061884537,0.41771188,0.29619193,0.05411232,0.10593293,0.16626275,0.21330363,0.26403207,0.31392223,0.37065223,0.41844118,0.46029678,0.50906974,0.55865407,0.6105966,0.652442,0.7029465,0.74344504,0.78584576,0.8540417,0.9034953,0.95140547,0.99999994
-0.19594309,0.78715736,-0.08961476,0.17268814,-0.31288493,1.7001855,0.053346135,0.10307096,0.16134994,0.20809987,0.2594509,0.3141722,0.37004095,0.41549936,0.45759416,0.50578916,0.5529885,0.60865986,0.6488515,0.6978518,0.73650837,0.7787061,0.85162604,0.9054103,0.95348203,1.0
0.51492965,-0.26666784,0.31651348,-0.34988272,0.94658756,-0.3213314,0.05432819,0.107866354,0.16880395,0.2149652,0.2648013,0.3122009,0.36842155,0.41506708,0.4566432,0.50419134,0.5576903,0.60798633,0.6500679,0.7030502,0.74269336,0.7841681,0.85021037,0.90158296,0.94980675,1.0
0.42587608,-0.35324752,0.2428726,-0.4149912,0.7001901,-0.38487077,0.054108065,0.1085906,0.16908897,0.21543366,0.26535875,0.3125757,0.36970776,0.41692972,0.4581558,0.50622916,0.5596644,0.60939336,0.65116143,0.70396453,0.743932,0.7853801,0.85141224,0.90198827,0.95014036,1.0
-0.057155333,0.17779747,0.008481413,0.0931288,-0.07995127,0.6849262,0.05374419,0.105382174,0.1653894,0.21276207,0.2637829,0.31461254,0.37130845,0.41902572,0.46080518,0.51007754,0.55898607,0.6115077,0.65297216,0.7029291,0.74343795,0.78578734,0.85476255,0.9041107,0.95175886,1.0
0.41920245,-0.37453794,0.23893675,-0.43170196,0.8478304,-0.6959654,0.054076266,0.10875659,0.16917145,0.21554548,0.2654222,0.31257683,0.3698883,0.4171806,0.45835483,0.50650704,0.5600414,0.60964644,0.65134674,0.70414776,0.7441381,0.7855694,0.85159093,0.9020602,0.9501742,1.0
0.62622863,-0.048981864,0.22215262,-0.10794719,1.3870716,0.08671386,0.054179758,0.105843745,0.16770008,0.21389845,0.26429793,0.31265596,0.36784703,0.41378108,0.45605624,0.50241137,0.5557609,0.60691035,0.64938724,0.7024186,0.7411084,0.78268754,0.8493501,0.9018181,0.94975865,1.0
-0.9259717,-0.24738201,-0.3192029,-0.13675058,-1.2719665,-0.28404373,0.052430406,0.10781133,0.16585712,0.21842852,0.27099672,0.32012984,0.38143843,0.43300086,0.47418663,0.5274492,0.5779989,0.6250331,0.6663296,0.7136763,0.75688076,0.7983389,0.8671859,0.9093175,0.9556493,1.0
-0.2653216,0.7756646,-0.10916642,0.17102905,-0.45761102,1.6715083,0.053473994,0.103352234,0.16142605,0.2084406,0.2597328,0.3144315,0.3705539,0.41622567,0.45818764,0.5066636,0.5539032,0.6094599,0.6494905,0.6982546,0.73720545,0.7794192,0.85240245,0.9058895,0.9537532,1.0
-0.05479789,0.17483337,0.009745746,0.09210102,-0.087349445,0.63507104,0.053748794,0.10539435,0.16541038,0.21277554,0.26378983,0.31459436,0.3712986,0.41902143,0.4608019,0.5100595,0.55898017,0.61149347,0.652964,0.7029351,0.743445,0.78579026,0.85475034,0.9040967,0.95174533,1.0000001
-0.21662644,0.13555518,-0.07881748,0.11011188,-0.5488872,0.44420636,0.053598728,0.10554364,0.16498077,0.213486,0.26477093,0.3155141,0.37271607,0.4207756,0.4622036,0.51263183,0.56151485,0.61389756,0.6552296,0.7047331,0.7459643,0.7880293,0.8570281,0.90516615,0.9522868,0.99999994
0.12761886,-0.4805834,-0.01778325,-0.44660756,0.24495591,-0.8127019,0.053439487,0.10957363,0.16916059,0.21625605,0.2663033,0.31395465,0.37315732,0.42229202,0.46286732,0.5126419,0.5648531,0.61338437,0.6541732,0.7058139,0.7467973,0.78827405,0.8551959,0.9032991,0.95056295,1.0
0.03659586,0.008855425,0.036030985,0.05132547,0.22509897,-0.21101916,0.054115426,0.10629768,0.16632609,0.21362591,0.26444715,0.31400442,0.37113035,0.41917133,0.46079242,0.5098388,0.55961174,0.6110524,0.65287215,0.7033526,0.7441736,0.7865638,0.85448533,0.90353286,0.9513049,1.0
-0.80152136,-0.62060905,-0.2714459,-0.2779401,-1.6560167,-1.1127067,0.052018017,0.10962835,0.16749947,0.21921358,0.27160117,0.31903282,0.3825763,0.43409508,0.4755447,0.5270996,0.5798434,0.62575614,0.6667528,0.7143549,0.7567253,0.7991475,0.86685526,0.9080627,0.9549382,1.0
-0.060387157,0.80803293,-0.058419347,0.17074397,0.03323931,2.8239548,0.053102385,0.10256527,0.16127254,0.20741996,0.25885087,0.3133554,0.3686811,0.4137705,0.45620054,0.5037526,0.5510138,0.60665786,0.64721906,0.6968695,0.73509437,0.7773538,0.85012245,0.9042821,0.9528152,1.0
0.4622536,-1.0494632,0.2247558,-0.46467996,0.79319745,-1.9413862,0.052552573,0.11243412,0.17130817,0.21900003,0.26563725,0.31076378,0.37070382,0.4204042,0.45976666,0.50744,0.5646002,0.6133635,0.6528704,0.70517015,0.7443744,0.784128,0.85296714,0.9030918,0.9493124,1.0
1.0113777,-0.6451215,0.45747706,-0.32636935,1.564776,-0.84510803,0.053913884,0.10994467,0.17029957,0.2163274,0.26510146,0.31070983,0.36733884,0.41365552,0.45475373,0.5029708,0.5613831,0.6110373,0.651449,0.7063558,0.7440835,0.7838929,0.8498972,0.9028814,0.9496961,1.0
1.2434274,-0.07783409,0.59203196,-0.11834238,1.9796432,0.52513915,0.055128302,0.10642579,0.16884099,0.21376953,0.26366812,0.31283212,0.3678394,0.4127241,0.4552668,0.5013324,0.5582385,0.6088842,0.64955807,0.7055887,0.74212873,0.7820549,0.84978944,0.90378547,0.94912034,1.0
-0.57266176,0.636744,-0.1949023,0.14438087,-0.98849374,1.2312198,0.053573534,0.10408123,0.16173643,0.21003924,0.26073223,0.31428617,0.37190616,0.41903126,0.4604929,0.5104487,0.5579608,0.6123514,0.65214205,0.7005077,0.7409891,0.7832995,0.8563607,0.906998,0.95424044,1.0
-0.7049149,-0.7453017,-0.23811907,-0.32548144,-1.2933506,-1.2337558,0.05195076,0.10998743,0.16787551,0.21917091,0.2704491,0.31728825,0.38146627,0.43286824,0.47441107,0.5253601,0.5786143,0.6245825,0.6653368,0.71324134,0.7551816,0.7977511,0.86537135,0.9069649,0.9540542,1.0
0.34438142,-0.40729776,0.16311969,-0.44533193,0.55138355,-0.4140135,0.054029994,0.10923335,0.16944198,0.21590093,0.26581565,0.31300116,0.3708962,0.41861463,0.45960325,0.5081381,0.5613597,0.61057824,0.6520652,0.70455444,0.74481905,0.7862908,0.8524736,0.9023396,0.95031095,1.0
-0.30072543,0.04739345,-0.14816393,0.0911659,-0.87577873,0.30194286,0.053430207,0.10591981,0.1650364,0.21422228,0.26561502,0.3159315,0.3736223,0.4223199,0.46348426,0.51458144,0.56357604,0.6152377,0.6566237,0.7060431,0.7478864,0.7898217,0.8584903,0.90564656,0.9525231,1.0
-0.67314875,-0.7196298,-0.23744509,-0.32428575,-0.8346295,-0.8828969,0.051906202,0.1099285,0.167774,0.21884897,0.27003005,0.316995,0.380946,0.432318,0.4737088,0.52471215,0.5776938,0.6237855,0.6645894,0.71261966,0.7547548,0.79726183,0.8649892,0.90682703,0.95394343,1.0
0.005718625,0.7953255,-0.046727616,0.16648957,0.18643771,2.3647106,0.053059187,0.10249089,0.16142674,0.20734283,0.25881037,0.31306487,0.36816704,0.41314012,0.45570937,0.50300574,0.5503917,0.6058447,0.6466285,0.69667876,0.73481894,0.77710855,0.84961855,0.90367144,0.95236874,1.0
0.6265022,-0.059374314,0.24893098,-0.12972644,1.4362888,0.061785266,0.054183777,0.105924174,0.16775113,0.21395576,0.26432052,0.31262574,0.36784446,0.41377354,0.4560183,0.50242925,0.55581856,0.60694057,0.6494025,0.7024572,0.7411759,0.78274035,0.8493469,0.9017899,0.9497275,1.0000001
0.23673835,-0.45540437,0.069873616,-0.45753303,0.42659292,-0.5694068,0.053805895,0.10961534,0.16948283,0.21617602,0.2661537,0.3135012,0.37231833,0.42072827,0.46150953,0.51075745,0.56359994,0.6124197,0.6534757,0.7055085,0.7460961,0.78746897,0.8539956,0.9028908,0.95043164,1.0
-0.03771277,0.16509674,0.015716089,0.08733155,-0.06615035,0.5490167,0.05378378,0.1054267,0.16552214,0.21281122,0.26378244,0.31448835,0.3711914,0.41892272,0.46071765,0.50987905,0.5588614,0.61132556,0.65284586,0.7028984,0.74337775,0.7857325,0.85460705,0.90399384,0.9516873,1.0
0.38586247,0.5984011,0.024290027,0.112956,0.52908015,0.9685086,0.053524755,0.10326708,0.16452125,0.20940419,0.2599815,0.31201804,0.36759353,0.4125148,0.4557838,0.5020435,0.55112195,0.604807,0.645896,0.6973467,0.7346264,0.77682865,0.8479715,0.90153223,0.9498897,1.0
1.1182351,-0.4862425,0.50932217,-0.27031648,1.9339019,-0.6544674,0.054235432,0.10872968,0.16921152,0.21478626,0.2639029,0.31044608,0.36601514,0.4118507,0.45350048,0.50142753,0.55968475,0.60950255,0.65021735,0.7055968,0.7431142,0.78308046,0.8491429,0.9029366,0.9496056,0.99999994
-0.358334,-0.04874401,-0.21972623,0.04667176,-1.1692393,0.06804202,0.05322303,0.1066511,0.16542713,0.21498084,0.26643586,0.31632227,0.37465513,0.4241669,0.46517915,0.51676625,0.56605583,0.61655027,0.65788925,0.7072078,0.7494806,0.79141426,0.85970396,0.9059576,0.95278364,1.0
-0.3014041,-0.1863601,-0.22000122,-0.03986608,-0.3504479,-0.30462077,0.053162903,0.10757324,0.1661576,0.21526715,0.26659977,0.315926,0.3746894,0.42488575,0.46563473,0.5170269,0.5667586,0.61607707,0.6573064,0.7071151,0.74952877,0.7916329,0.8595505,0.9055002,0.95253384,1.0000001
0.044675775,0.041587863,0.03631856,0.056672424,0.28739113,-0.0039168126,0.054118354,0.10611743,0.16630317,0.21346715,0.26423687,0.313954,0.37087417,0.41878524,0.4605256,0.5094303,0.5591118,0.6108055,0.6526428,0.70313895,0.74379814,0.7861958,0.8542538,0.9035109,0.9513563,0.99999994
0.0883536,-0.49231952,-0.04904804,-0.4434776,0.12909274,-1.106994,0.05331084,0.10957709,0.1690351,0.21630773,0.26626194,0.3140072,0.37337095,0.4227044,0.4632562,0.5131403,0.5651654,0.6136607,0.65436125,0.70580846,0.7469336,0.7885079,0.8555299,0.90337145,0.95060223,1.0000001
0.012183573,0.09575341,0.031664237,0.067338936,-0.06957963,0.20018813,0.053963736,0.10572255,0.16599697,0.21318868,0.26407823,0.3142346,0.37103027,0.41883874,0.46065593,0.5096467,0.5589969,0.61114097,0.65286124,0.7031878,0.7437234,0.7860697,0.8544363,0.9037368,0.95152485,1.0
-0.75873005,-0.66175896,-0.26038337,-0.29580066,-1.0745469,-0.8574387,0.052010007,0.10974522,0.16760036,0.21910651,0.27103087,0.31824943,0.3819384,0.43339586,0.47485933,0.5261756,0.5790434,0.6249995,0.6659349,0.71366775,0.7559748,0.798489,0.86620283,0.90760565,0.9546028,0.99999994
0.06761925,0.7858411,-0.036800757,0.1630116,0.39659443,2.444277,0.05298361,0.102401435,0.16158834,0.20723939,0.25872153,0.31278646,0.3677799,0.41261223,0.4552742,0.5023772,0.5499004,0.6051833,0.6461109,0.6964649,0.7344649,0.7767949,0.84908247,0.90311766,0.9519396,1.0000001
-0.3283335,-0.09831659,-0.20530397,0.022210263,-0.7466613,-0.1358231,0.05325739,0.106991485,0.16570863,0.21505281,0.26647353,0.31612968,0.37460363,0.42430675,0.46523792,0.5167639,0.566217,0.6163432,0.6576458,0.7071336,0.7494208,0.7914251,0.8595382,0.90573704,0.9526305,1.0000001
-0.33640474,-1.0157685,-0.09420259,-0.43348694,-0.66808057,-1.7079638,0.050711323,0.10995907,0.16758761,0.21811509,0.26730746,0.3135088,0.37787664,0.42939913,0.47051406,0.51966965,0.57437134,0.62098193,0.6603581,0.70940727,0.7501724,0.7921392,0.8604412,0.9047048,0.9514651,1.0
-0.14900304,-0.3993654,-0.22590336,-0.28524464,-0.1545836,-0.5590586,0.052832607,0.10873383,0.1674897,0.21563031,0.2659659,0.31463295,0.37403786,0.4242676,0.46463016,0.51538455,0.56598425,0.61436903,0.65518737,0.7055276,0.7477447,0.7898793,0.8574904,0.90393746,0.9512458,1.0
0.5605621,-0.17213869,0.27173367,-0.22347116,0.7848186,-0.007503637,0.054372247,0.106994495,0.16826506,0.2145131,0.2644856,0.3122523,0.36789697,0.41413233,0.45601735,0.50311786,0.5564548,0.60726845,0.6496058,0.7025535,0.7419344,0.7834276,0.8496284,0.9014981,0.9496201,1.0
-0.2500347,0.782241,-0.1048164,0.17145136,-0.46362108,1.8996338,0.05343735,0.103260875,0.16138707,0.20832282,0.2596237,0.31434834,0.37042543,0.41604644,0.458036,0.50643337,0.55366516,0.60926515,0.64931715,0.6981241,0.7369913,0.77919674,0.85221016,0.9057945,0.9537002,1.0
0.24601194,-0.45894912,0.07986671,-0.46078864,0.46463114,-0.75649875,0.05382147,0.1096607,0.16954552,0.21621375,0.26615557,0.3134749,0.37228033,0.42064077,0.46141887,0.51063824,0.56355417,0.61237293,0.65343577,0.70550907,0.7460638,0.78741336,0.8539268,0.90288055,0.9504257,1.0
0.6050905,0.35817432,0.043668985,0.07644012,2.2904093,1.5729055,0.053754646,0.10374494,0.16620426,0.21136259,0.26152098,0.31243503,0.36744094,0.41328242,0.4563465,0.5016954,0.5531625,0.6055535,0.647456,0.69959813,0.7367761,0.77863264,0.84848136,0.9017299,0.9498584,1.0
0.486016,-1.0439607,0.23333481,-0.4624597,0.8849271,-2.090682,0.052631106,0.11246685,0.17141089,0.2190161,0.26566175,0.31074,0.37059766,0.42024186,0.45961264,0.507351,0.5646491,0.61339366,0.6529089,0.70529646,0.74446595,0.78414065,0.85290194,0.90313363,0.9492893,1.0
0.34533733,-1.0827334,0.18075182,-0.47453427,0.5624525,-2.015403,0.05187225,0.11193137,0.17057058,0.21875778,0.26542777,0.3106992,0.371126,0.42132717,0.4607967,0.5083393,0.56504965,0.6138111,0.6531075,0.7049545,0.74442405,0.7844907,0.8536605,0.903146,0.9495916,1.0
-0.0004965477,0.16515173,0.023975939,0.08282845,0.24254993,0.8247734,0.05382153,0.10540616,0.16562091,0.21272129,0.26364896,0.31430382,0.37089103,0.4185474,0.46041507,0.50934374,0.5584054,0.6108712,0.65244853,0.70265096,0.74299836,0.78538543,0.8541864,0.90377104,0.9515818,1.0
0.4908865,0.51700616,0.033661406,0.09646061,1.2149744,1.3138207,0.053616118,0.103526294,0.16538514,0.21015029,0.2604289,0.31205398,0.36753097,0.4129539,0.45629677,0.50216126,0.55220723,0.6052051,0.64647746,0.6981656,0.73527944,0.77726316,0.8481587,0.9017748,0.94990516,1.0
1.000828,-0.6432993,0.45596424,-0.32801062,1.3002837,-0.64407635,0.053915035,0.10994701,0.17032531,0.21636814,0.26514027,0.310751,0.36740196,0.4137267,0.45482075,0.50302947,0.5613789,0.61103415,0.6514467,0.70634127,0.7441158,0.7839553,0.8499207,0.90284455,0.9496889,1.0
0.41210523,-0.37345347,0.23111811,-0.43018168,0.7786275,-0.59647745,0.054074254,0.108765885,0.16917482,0.21555278,0.26544896,0.31261984,0.36996067,0.41728294,0.45844808,0.5066213,0.5601015,0.6096925,0.65138364,0.704144,0.7441597,0.78560215,0.8516494,0.90207523,0.9501875,1.0
0.63618034,0.14806306,0.047268577,0.050005816,1.3069484,0.49321988,0.05391799,0.10435331,0.1667125,0.21262875,0.2631997,0.31271917,0.3674094,0.413393,0.4562413,0.5016725,0.55445415,0.6061233,0.648659,0.7010906,0.7391263,0.78103834,0.8489272,0.90203846,0.9499312,1.0
0.25696564,-0.45669198,0.08845309,-0.461269,0.48874155,-0.7787306,0.05384525,0.10965121,0.16955882,0.21620494,0.26613224,0.3134241,0.3721515,0.4204442,0.46123782,0.51038843,0.5633569,0.61220056,0.6533041,0.70542586,0.7459465,0.7873018,0.85378367,0.9028301,0.9504159,1.0
0.10887913,-0.48179975,-0.0351825,-0.44259754,0.2029338,-0.84693617,0.05339577,0.10953879,0.16907701,0.21624032,0.26626343,0.31397903,0.37324893,0.42248374,0.4630605,0.51289237,0.564994,0.6135104,0.6542659,0.70582336,0.7468784,0.78839713,0.85536224,0.9033378,0.9505876,1.0
-0.9248308,0.090309255,-0.314887,-0.029596008,-1.4895192,0.22735158,0.05250387,0.10512323,0.16276282,0.21495038,0.26593524,0.3164956,0.3762049,0.4273784,0.46878833,0.52136916,0.57070255,0.62023765,0.6614007,0.7090123,0.7524148,0.79376924,0.8649012,0.9088476,0.9553861,1.0
-0.06022154,-0.4540828,-0.16876891,-0.36848506,-0.12187266,-0.82114565,0.05298054,0.10910675,0.16815673,0.21599218,0.26606902,0.31430247,0.373743,0.42368245,0.46408892,0.51453847,0.56562173,0.61410713,0.6548255,0.7055886,0.7473949,0.7893188,0.85671484,0.90361434,0.9509134,1.0
-0.21157217,0.13941139,-0.075082496,0.11038275,-0.53868914,0.45904413,0.053608544,0.10553602,0.16498402,0.2134445,0.26472473,0.3154865,0.37266403,0.4206979,0.4621436,0.5125303,0.5614019,0.61380374,0.65513325,0.7046454,0.74584395,0.7879218,0.8569332,0.90513223,0.95227015,1.0
-0.9451448,-0.19496639,-0.3219858,-0.115814395,-1.8060559,-0.23423627,0.0524136,0.10734594,0.16530941,0.21801174,0.27034223,0.3197247,0.380812,0.43236104,0.47359395,0.5268752,0.577181,0.6244851,0.66577846,0.71307963,0.75648165,0.79789114,0.8671205,0.9094241,0.9557284,1.0
-0.1714922,-0.3814086,-0.23628381,-0.26031154,-0.17907117,-0.53287816,0.052788746,0.10861628,0.16730902,0.21551695,0.26595524,0.3147316,0.37407997,0.4243446,0.46471798,0.51555884,0.56604874,0.61443317,0.65530735,0.7055521,0.7478527,0.7900244,0.85771143,0.90406895,0.9513784,1.0
0.41669792,0.566299,0.02787188,0.10658971,0.56063414,0.92526215,0.053553082,0.10334453,0.16481844,0.20966214,0.2601382,0.31203732,0.36758792,0.41271994,0.456033,0.5021888,0.5515912,0.6050496,0.64620554,0.69776046,0.7350054,0.7771218,0.84807676,0.9016037,0.94990295,1.0
-0.48162782,-0.94290656,-0.1561698,-0.4022945,-1.0539316,-1.8056151,0.051017705,0.11012347,0.16795175,0.21887146,0.26846686,0.31480008,0.37950146,0.43078455,0.472249,0.521855,0.5762759,0.62245804,0.66234374,0.71076465,0.75193655,0.7942859,0.86235774,0.90552133,0.9522893,1.0
-0.22183621,0.1352933,-0.08279578,0.11068527,-0.5952055,0.50073844,0.053593036,0.10554511,0.1649614,0.21350035,0.26478767,0.3155347,0.37274462,0.42080855,0.46223214,0.51269275,0.561571,0.6139545,0.65528214,0.7047769,0.74602896,0.78808945,0.85708934,0.9051951,0.9523064,0.99999994
0.51904434,0.46609774,0.037650343,0.08889795,0.93782073,0.97510093,0.053641092,0.10366451,0.16574132,0.21062036,0.26087177,0.31227088,0.3676519,0.41322795,0.45650375,0.50220376,0.55266106,0.6054641,0.6469425,0.69868314,0.73581886,0.7777504,0.84832484,0.9017731,0.9499246,0.99999994
0.42730352,-0.35519937,0.24494493,-0.41694093,0.74448353,-0.45945784,0.05410893,0.108605646,0.1691013,0.2154439,0.26535836,0.3125674,0.3697039,0.41692233,0.4581516,0.5062257,0.5596847,0.6094076,0.6511687,0.7039791,0.7439399,0.7853811,0.8514102,0.9019933,0.95014036,1.0
-0.9520475,-0.15788873,-0.32227856,-0.10407258,-2.0730817,-0.18821725,0.052414123,0.10703941,0.1649681,0.21773852,0.26989096,0.31946912,0.38034856,0.43187925,0.4731428,0.5264311,0.5765718,0.6240782,0.665372,0.7126607,0.7561852,0.7975546,0.8670302,0.90947384,0.95576304,1.0
-0.1538861,0.16473418,-0.03736709,0.10741381,-0.37697262,0.48175353,0.05368648,0.105466165,0.16505876,0.21307153,0.2643089,0.31518635,0.37214032,0.4199812,0.46156323,0.51153207,0.56034875,0.6128813,0.65421027,0.7038175,0.74471486,0.78691566,0.8560021,0.9047546,0.95206195,1.0
