input_0,input_1,predicted_0,predicted_1,target_0,target_1,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19
0.11650124,-1.0557659,0.07876619,-0.47552302,0.07804424,-0.48891428,0.049248938,0.095455475,0.14783671,0.20527154,0.25087568,0.29073253,0.35169274,0.40617058,0.44768602,0.5050858,0.5528443,0.60621953,0.658163,0.70205224,0.74458337,0.79010683,0.84378594,0.8974683,0.9469398,1.0
1.7142223,-1.4066261,0.91155905,-0.76051164,0.91760266,-0.7645816,0.043096006,0.084160805,0.14042693,0.20455167,0.25057858,0.28727219,0.35684496,0.41414383,0.4555762,0.5068916,0.5530131,0.6048131,0.65031207,0.68854666,0.73316014,0.7743254,0.8354688,0.88593006,0.94150674,1.0
-0.65305185,-0.5293223,-0.27627128,-0.26859167,-0.28262976,-0.27366614,0.049701925,0.10116989,0.15006414,0.20162958,0.25022778,0.29358667,0.35149252,0.4037152,0.4494359,0.5091653,0.5560403,0.6092978,0.6600568,0.7085602,0.75144017,0.7972055,0.8497623,0.9026474,0.9480095,1.0
0.39380383,-1.4848319,0.29116854,-1.0837773,0.29323846,-1.08387,0.048118047,0.089740254,0.14458536,0.20428652,0.24829935,0.28668565,0.35074347,0.40773857,0.44782004,0.50505215,0.5530121,0.6032226,0.65622485,0.69761395,0.7378278,0.78253365,0.83852196,0.89256954,0.94489986,1.0
0.7256439,-0.13544364,0.51114917,-0.26868734,0.5066939,-0.25855207,0.048376907,0.09859849,0.1452839,0.20092419,0.24514392,0.2884634,0.34920046,0.40059653,0.44285315,0.49883407,0.5443462,0.59848905,0.6478064,0.6939324,0.74103427,0.7880155,0.84574527,0.89600974,0.9447726,1.0000001
-0.26572925,-0.14839529,-0.16501355,-0.0018188506,-0.20151407,0.033336274,0.051005747,0.10352631,0.1513264,0.20334291,0.2499446,0.29557386,0.35229802,0.40447512,0.45000145,0.5081134,0.55430305,0.60827124,0.6586317,0.70722306,0.75200796,0.79837847,0.85133195,0.9016939,0.9473928,1.0
0.43279254,-1.9547275,0.28110775,-1.0875669,0.2822743,-1.0938736,0.048238266,0.08601993,0.14270926,0.2017,0.24443653,0.28080186,0.3465867,0.4055991,0.44412124,0.5031408,0.5513849,0.5977425,0.6532946,0.69330734,0.73087287,0.77540684,0.83322835,0.88943535,0.9436212,1.0
-0.7906243,2.3852382,-0.32680336,0.7555512,-0.33227286,0.7701568,0.04184955,0.10546805,0.15356168,0.19963676,0.24013937,0.28485143,0.3458612,0.39759886,0.44679245,0.50784695,0.54713696,0.592412,0.6402728,0.6888591,0.7298392,0.78075606,0.8418553,0.89874,0.9391093,1.0
1.3442411,-0.85631037,0.95214057,-0.71319866,0.95328474,-0.71042925,0.044993278,0.09022334,0.14280173,0.20445247,0.25032896,0.28933042,0.3551498,0.40903097,0.45054275,0.5023724,0.54808813,0.60201865,0.6491147,0.6907178,0.737986,0.7811198,0.8394967,0.88981605,0.9433432,1.0
-0.057577267,1.1595372,-0.035314925,0.6936509,-0.03167571,0.76942223,0.04843344,0.10716458,0.15210195,0.20256764,0.24615434,0.29246727,0.35119122,0.40360343,0.45089614,0.5084281,0.5499174,0.60070884,0.6492977,0.698329,0.74058497,0.7884995,0.84738135,0.8982755,0.94153357,1.0
2.3697805,1.0840659,1.2536802,-0.043116685,1.2552243,-0.02038831,0.051235255,0.09056907,0.13473663,0.19233847,0.23256576,0.26942635,0.34413263,0.39846963,0.43958557,0.50081265,0.5397215,0.5966731,0.6361223,0.6819541,0.72796035,0.7786822,0.8398346,0.891601,0.94249654,1.0
-0.43714654,0.1989427,-0.21452671,0.11986336,-0.22050394,0.119246885,0.051466994,0.1062851,0.15501752,0.20531109,0.2512421,0.29870927,0.35537463,0.40670043,0.45340604,0.5101752,0.55530316,0.6084347,0.65758795,0.7068208,0.75163853,0.79815924,0.85205173,0.90140533,0.946193,1.0
2.0823357,1.013555,0.7206241,0.121739596,0.6710142,0.16761732,0.050888408,0.092164546,0.13624781,0.19296253,0.2335343,0.2716526,0.34373283,0.3974325,0.4388955,0.4994747,0.5395787,0.59569424,0.6363851,0.682979,0.7287918,0.77976406,0.8404839,0.89217055,0.94270766,0.9999999
0.95461553,-0.6239634,0.4505266,-0.3328086,0.4608671,-0.33974254,0.04663322,0.0943279,0.14423147,0.20377442,0.24904191,0.2895279,0.3525023,0.4053511,0.4469594,0.5008703,0.5466323,0.6008997,0.6499412,0.69353837,0.7409768,0.7855289,0.8425188,0.8935077,0.94485104,1.0
0.021938512,0.96131915,-0.05503118,0.16490796,-0.050635044,0.18911836,0.049193207,0.10668571,0.15145,0.20246293,0.2463346,0.29310423,0.35162342,0.4035699,0.4505283,0.5076814,0.5496874,0.60139275,0.6501532,0.6994833,0.74198437,0.7898879,0.84808654,0.8983686,0.9419999,1.0
1.7910435,1.1866131,0.59024405,0.332591,0.6003888,0.34555185,0.051209245,0.09446883,0.1383507,0.1935827,0.23427841,0.27391028,0.3437727,0.39629242,0.43831584,0.4994148,0.54055506,0.5955449,0.6367253,0.6849977,0.7288742,0.7813651,0.841708,0.89288914,0.9432092,1.0
-0.4497403,0.28535268,-0.20401654,0.13143185,-0.20861958,0.13211441,0.05130969,0.106584206,0.15529388,0.2054852,0.25140178,0.298883,0.35541996,0.40697294,0.453798,0.51072276,0.55548,0.6084168,0.65760934,0.70680153,0.7516216,0.7982072,0.85230684,0.90146756,0.94582766,1.0
-1.1499734,-2.1644201,-0.43803933,-0.9599838,-0.44253188,-0.9722484,0.0456629,0.084378675,0.13763383,0.18906653,0.23586226,0.26805687,0.32956302,0.38918415,0.4305632,0.4994721,0.5473155,0.5940883,0.6543975,0.6997577,0.73699474,0.78394496,0.8366311,0.9001129,0.949738,1.0
0.34946558,-0.15957022,0.03428287,0.025929626,0.04526061,0.016765308,0.049967002,0.10138971,0.14862394,0.20320466,0.24802214,0.29244202,0.3508166,0.40246892,0.44516104,0.5024415,0.5484283,0.6013266,0.652318,0.6991918,0.74518985,0.792184,0.8479841,0.89851385,0.94554245,1.0
-0.25678122,-0.29660276,-0.2542953,-0.159556,-0.29254177,-0.17348336,0.050786585,0.10256457,0.15060654,0.20315339,0.2501613,0.2951578,0.35210118,0.40439528,0.44932315,0.5078665,0.55456984,0.6084006,0.65915465,0.707278,0.75135577,0.79769564,0.8505755,0.9017596,0.9475317,1.0
2.0293036,-0.82064575,1.0925032,-0.52131665,1.1012102,-0.52207524,0.043269206,0.085709274,0.13861069,0.2022858,0.24857037,0.28601217,0.3567527,0.41081944,0.45229664,0.50280327,0.54633474,0.60083216,0.64492655,0.68539095,0.7339553,0.775468,0.83713883,0.88636416,0.9422562,1.0
-1.1157557,-0.73397547,-0.81881547,-0.57569486,-0.8091587,-0.5804962,0.0477213,0.09825903,0.14755663,0.19799806,0.24741372,0.2894416,0.3466699,0.3997398,0.4469613,0.5089987,0.5555236,0.608158,0.6593945,0.70878065,0.7512313,0.79706424,0.84867585,0.90308726,0.9478612,1.0
-0.41795483,0.27919102,-0.1919254,0.13599908,-0.19650628,0.1378772,0.05134824,0.10648227,0.15505554,0.20533498,0.2511796,0.2986646,0.35524058,0.40674734,0.45350188,0.51042426,0.5552725,0.6082717,0.65749335,0.7066823,0.7515334,0.79815966,0.85229665,0.90147173,0.9459357,1.0
1.7680327,0.8511665,0.62255263,0.20488328,0.6366151,0.21914682,0.050192002,0.09373441,0.13780622,0.1935216,0.23448837,0.2739483,0.3432957,0.3964305,0.4384405,0.49785793,0.539252,0.5946486,0.6369106,0.6841142,0.73021376,0.7807069,0.8409496,0.8926764,0.94272614,1.0
-0.9943159,-1.2619529,-0.60420597,-0.83933634,-0.6026441,-0.8420562,0.047215354,0.09330601,0.14338087,0.19529696,0.24368955,0.28169537,0.3404953,0.39550728,0.44044238,0.50558364,0.5530866,0.6045358,0.65879416,0.7062508,0.7468909,0.7932864,0.8454948,0.9032138,0.94935226,1.0
-1.0989625,0.14341925,-0.32504967,-0.029614622,-0.33766282,-0.028970074,0.05002895,0.105872646,0.15690234,0.20584756,0.25349528,0.29966718,0.35742438,0.40923554,0.45812476,0.5149588,0.5601024,0.610745,0.6589066,0.70932484,0.7528877,0.79910755,0.8523647,0.90229946,0.94589424,1.0
-0.4363053,-0.18180077,-0.31670937,-0.07552918,-0.3143777,-0.07934953,0.05089996,0.10374927,0.15199557,0.20363796,0.25072637,0.29642177,0.3533184,0.40527537,0.45091784,0.50896496,0.5552866,0.60937595,0.6592939,0.70811677,0.7522497,0.79855716,0.851032,0.9018187,0.947286,1.0
-1.7753243,1.3506938,-0.74606144,0.47715607,-0.7536834,0.481334,0.044410985,0.10909961,0.16028307,0.20757563,0.25315648,0.30007815,0.3579162,0.40946373,0.4603045,0.5200806,0.5587882,0.6061385,0.65389085,0.703707,0.7461101,0.794124,0.8504776,0.9022103,0.94195694,1.0000001
1.966831,-0.7175449,1.1039317,-0.5019312,1.1111909,-0.5010292,0.04361943,0.086757004,0.13877815,0.20196189,0.24790052,0.28560162,0.3557791,0.40955323,0.450879,0.5016982,0.54501784,0.5998324,0.6441104,0.68512464,0.73399246,0.775859,0.83735347,0.8866813,0.94220304,1.0
-0.0300701,-0.64111006,-0.06832808,-0.45331144,-0.060702216,-0.4476157,0.050455343,0.09971445,0.14905235,0.20396504,0.2504552,0.29295582,0.35166752,0.40467998,0.44778672,0.50595623,0.5533908,0.6065783,0.65805703,0.70454293,0.74834716,0.7944869,0.84808826,0.90060794,0.9475988,1.0
-0.83245796,0.6778095,-0.23963004,0.110194296,-0.25333834,0.12314588,0.049211767,0.10802522,0.1579369,0.20715392,0.25324956,0.30057245,0.357278,0.40967244,0.4575619,0.51480997,0.55727524,0.6085013,0.6571724,0.7063249,0.75011677,0.79665625,0.85202456,0.9014915,0.9434672,0.99999994
-1.4044406,-1.3335098,-0.7043571,-0.7416496,-0.7063003,-0.7471983,0.045552723,0.091580555,0.14095585,0.19147977,0.24110034,0.27861676,0.33653212,0.3925185,0.43941978,0.50638175,0.5531672,0.60411304,0.6586093,0.70754886,0.74846184,0.7939979,0.84619725,0.9046524,0.9499556,1.0
-0.24206854,0.78150994,-0.102149874,0.16660751,-0.1063941,0.18401995,0.04988088,0.10784313,0.1547051,0.20503697,0.24999653,0.29744563,0.35480958,0.40695882,0.45368654,0.5106284,0.55323684,0.6057406,0.65460336,0.7034646,0.7470037,0.79413533,0.85067546,0.8999613,0.9432143,1.0
1.6379398,-0.5500132,1.0974747,-0.5101436,1.0989636,-0.50801563,0.044638205,0.09016794,0.14024433,0.20219943,0.24755304,0.28654188,0.35372785,0.40664974,0.4478754,0.4994642,0.54312694,0.5983522,0.6438389,0.6862669,0.7354782,0.7786138,0.8387581,0.8886195,0.9427568,0.9999999
-0.6565663,0.51894206,-0.22788358,0.118756205,-0.23463188,0.12728052,0.050430536,0.10764017,0.15710114,0.2068173,0.25295237,0.30051124,0.3569992,0.40931696,0.4566601,0.5137163,0.55707467,0.60923946,0.6580787,0.7070627,0.751279,0.7978015,0.85241795,0.9013684,0.9443369,1.0
1.8401437,-0.55765957,1.120211,-0.46846732,1.125889,-0.46690872,0.04419175,0.08864998,0.13920487,0.20179969,0.24716939,0.2854095,0.35434133,0.40769884,0.44885993,0.50018585,0.5431384,0.5984456,0.6430166,0.68496394,0.7342273,0.7768117,0.8377628,0.88724613,0.94211626,0.99999994
-0.48058525,-0.8140659,-0.1831157,-0.3790841,-0.18714479,-0.3881508,0.049780313,0.09929369,0.14876848,0.20158902,0.2494367,0.29107606,0.34976834,0.40250188,0.44686735,0.50735617,0.555077,0.6078557,0.65995735,0.7070058,0.7493577,0.79552996,0.84809,0.90218955,0.94815373,1.0
-0.93234026,-0.14098153,-0.32000637,-0.09872789,-0.33364528,-0.10023545,0.05043336,0.104687616,0.15517333,0.20479336,0.2526514,0.29843575,0.35588676,0.40769288,0.45538107,0.5125941,0.5580943,0.61004615,0.65869343,0.70886964,0.7523897,0.7986926,0.8510151,0.9019325,0.9466781,1.0
-0.03300681,-0.4938871,-0.13697709,-0.40502018,-0.1279592,-0.40525302,0.05065433,0.10074488,0.14949325,0.20391291,0.25028753,0.29369324,0.35164744,0.4043413,0.44784248,0.5059951,0.5532123,0.6064525,0.65786767,0.70483196,0.74897766,0.7953849,0.8488335,0.9007199,0.94734144,0.99999994
0.2144615,-0.05693619,0.03996081,0.045226008,0.03998755,0.034956463,0.050362572,0.1025459,0.14932273,0.2027126,0.24776751,0.2928059,0.3505482,0.4021535,0.4460306,0.5033515,0.5493035,0.6024041,0.65343463,0.70148027,0.7472978,0.7942735,0.84950626,0.8993627,0.9459841,1.0
0.27738032,-0.79701537,0.14479479,-0.4759528,0.14414695,-0.47909677,0.049185425,0.09713681,0.14845647,0.20631365,0.25210202,0.29301888,0.3533868,0.40699726,0.4487772,0.5052045,0.55256903,0.6063598,0.6573937,0.7017002,0.7456673,0.79085314,0.8447655,0.8974805,0.94689095,0.99999994
-1.1262407,1.2773978,-0.61026084,0.60670334,-0.6144378,0.608351,0.04564591,0.10834952,0.15835911,0.20650464,0.25127316,0.29823595,0.35539797,0.40790564,0.45668563,0.5156622,0.5553733,0.6043457,0.6525854,0.7018275,0.7445198,0.7921902,0.84969515,0.90118486,0.94141805,1.0
-1.2200414,-1.5527474,-0.5894467,-0.85585517,-0.5907602,-0.86055094,0.04597903,0.08977494,0.14023528,0.1917325,0.24003516,0.27580872,0.33474615,0.39155734,0.43618435,0.503839,0.5512385,0.6011214,0.65750426,0.70478386,0.74461424,0.7913801,0.84343666,0.90340465,0.94995403,0.99999994
1.823097,0.57351524,0.86231494,0.0068669226,1.1527972,-0.060676545,0.04895688,0.09239717,0.13705257,0.19386174,0.23521167,0.27402318,0.3444305,0.39765137,0.439804,0.49766296,0.53877634,0.59472525,0.6373852,0.6839315,0.7313941,0.7796133,0.840079,0.8918454,0.9420421,1.0
1.1247174,-1.4121962,0.71395695,-0.91951555,0.7160831,-0.9220305,0.045525763,0.08762637,0.14311537,0.20494987,0.25010204,0.28827167,0.35469145,0.41188598,0.4524727,0.50562143,0.55338746,0.60435677,0.6534244,0.69277203,0.73554343,0.77826524,0.83718175,0.88906443,0.9425255,1.0
-0.4793429,0.06516329,-0.26685616,0.06681463,-0.2689515,0.06416907,0.05151888,0.105754614,0.1546144,0.20514685,0.25131118,0.29837307,0.35537145,0.40669888,0.45322812,0.5100597,0.55546397,0.60883605,0.65800774,0.7073304,0.7519571,0.79840976,0.85168743,0.90142506,0.9465008,1.0
0.3449228,0.29190043,0.03800917,0.07841802,0.047352202,0.07636149,0.05062553,0.103789225,0.14876568,0.20121548,0.24502955,0.29127258,0.34936643,0.4009133,0.4457883,0.5023911,0.5471622,0.6007886,0.65037894,0.6994963,0.7442728,0.79201436,0.84924245,0.8987036,0.9446848,1.0
-0.8969109,0.5939118,-0.25878084,0.08911748,-0.27250835,0.102867156,0.04932377,0.107791826,0.15799525,0.2072506,0.253644,0.30082846,0.3578515,0.41007358,0.4582004,0.51536286,0.5582279,0.60926974,0.65791786,0.70727813,0.7510687,0.79748476,0.8523836,0.9017085,0.9438987,1.0
-0.17778572,1.0573009,-0.08869366,0.1821306,-0.0933433,0.20023301,0.04879472,0.10786472,0.15381236,0.2040704,0.24821469,0.29492864,0.35311836,0.40535337,0.45247972,0.5098162,0.55157554,0.60300773,0.6517816,0.700715,0.74343324,0.79087996,0.8489278,0.8989708,0.9419663,1.0
0.022561537,-0.81444496,0.0028544194,-0.47090137,0.0029849533,-0.4711012,0.049845356,0.09794969,0.14859468,0.20454419,0.25090957,0.29215407,0.3517775,0.40526927,0.44775036,0.50549704,0.5531339,0.60646594,0.657965,0.7034322,0.74676174,0.79256874,0.84623384,0.8993806,0.94748205,1.0
-0.03525652,0.09341644,0.023245845,0.07236898,0.02512935,0.06474205,0.050992884,0.10415888,0.15104192,0.20260993,0.24803805,0.29475114,0.3517412,0.40311757,0.44925544,0.5062177,0.5520692,0.60555744,0.65608174,0.705178,0.7506006,0.79737073,0.8517909,0.9008505,0.94647586,1.0
2.4874222,0.55855894,1.2423406,-0.10198656,1.2538184,-0.08462954,0.048528347,0.08872785,0.13397436,0.19383672,0.23444559,0.27079386,0.34758365,0.4014868,0.442778,0.5011182,0.5393413,0.5964414,0.6373388,0.6816946,0.730759,0.77651376,0.83775085,0.88877916,0.9400791,0.99999994
0.5209041,-1.6991262,0.34730735,-1.0747545,0.34779277,-1.0772398,0.047825705,0.08744225,0.14324237,0.20331214,0.24669512,0.2842675,0.34948054,0.4077804,0.44702634,0.5043663,0.55263615,0.6010833,0.65460503,0.69496846,0.7339803,0.7782379,0.83559185,0.89015263,0.9436385,1.0
1.7594472,0.8605771,0.62088114,0.21129662,0.63473475,0.2260765,0.05021872,0.093820214,0.13787916,0.1935477,0.23451,0.2740283,0.3432751,0.39637494,0.43839064,0.4978451,0.5392751,0.5946319,0.6368945,0.68413544,0.7301724,0.7807479,0.84098405,0.89269894,0.9427463,0.99999994
1.3874859,1.508085,0.4761386,0.52287793,0.48382288,0.5320111,0.050599646,0.09747456,0.14034393,0.19285259,0.23372889,0.2754929,0.3434068,0.39533696,0.4400585,0.5020838,0.5425777,0.59568906,0.63875777,0.6883402,0.7303649,0.7822571,0.84305304,0.8944487,0.94169706,1.0
-0.49043843,-2.5161545,-0.14442408,-1.0744754,-0.14678846,-1.0888253,0.04818027,0.08360414,0.14088558,0.19502595,0.23843348,0.26990938,0.33500022,0.39524356,0.43207854,0.4992684,0.54738736,0.59086645,0.65256095,0.6940769,0.72933686,0.7753118,0.8301305,0.89424354,0.94703627,1.0
-1.4462454,-0.71755606,-0.8638205,-0.48764578,-0.8634604,-0.4898707,0.046458174,0.09776825,0.14802375,0.19738078,0.24689585,0.28875858,0.345762,0.39942306,0.44785443,0.5097387,0.55563736,0.6065761,0.6570429,0.7077645,0.750188,0.7965456,0.8478416,0.9028691,0.9476445,1.0
2.4677699,-1.3830875,1.0490919,-0.5915858,1.0637962,-0.6002489,0.040919133,0.07947895,0.13576835,0.2030065,0.24986759,0.28491247,0.35977566,0.41697943,0.4589944,0.5090104,0.5521597,0.6045185,0.6466079,0.6836136,0.73003167,0.76949626,0.8342059,0.8831887,0.94106674,1.0
0.103947975,1.4279164,0.036504358,0.7752238,0.035743926,0.7759831,0.04765221,0.10561262,0.15023996,0.20101213,0.24324125,0.2888461,0.34869748,0.4006973,0.44842955,0.50634044,0.5472154,0.5965012,0.64467686,0.6941223,0.7355448,0.7840243,0.84404397,0.8962648,0.9403965,1.0
0.9014528,0.38883212,0.63302505,0.1210733,0.6247024,0.12515956,0.049003493,0.09961887,0.143877,0.19827226,0.24066636,0.28404462,0.345173,0.3966624,0.43947777,0.4965183,0.5402101,0.5941261,0.6414288,0.6899746,0.73615617,0.7845651,0.84417546,0.8951816,0.94306386,1.0
-0.74111444,1.0244406,-0.5232537,0.66904694,-0.5242646,0.65871656,0.04786233,0.10848242,0.1576873,0.20658757,0.25159264,0.29888147,0.35543734,0.40797818,0.45547527,0.51331234,0.55419993,0.6049142,0.653725,0.7026596,0.74618423,0.79314804,0.85017884,0.9005792,0.94194376,1.0000001
-1.4296021,-0.32217738,-0.930495,-0.25962192,-0.9293331,-0.26238748,0.04807629,0.101963565,0.15394801,0.20216978,0.25142014,0.29567903,0.35351282,0.40596578,0.4552968,0.5135415,0.55870914,0.6083051,0.6571975,0.70873964,0.7515818,0.7978813,0.84987366,0.9023427,0.94709045,1.0
1.1105958,0.3374477,0.6313705,0.06999275,0.6323176,0.074113786,0.048311643,0.09731095,0.14196227,0.19724756,0.23957163,0.2816587,0.34482348,0.39605242,0.43836617,0.49529162,0.5385877,0.59289306,0.63934857,0.6869987,0.73423773,0.782797,0.8425126,0.89365566,0.942628,1.0
0.27960765,0.055774,0.04270161,0.058255814,0.044989318,0.04925968,0.050482113,0.10309869,0.14930508,0.20228097,0.24671179,0.29220736,0.35025167,0.40181592,0.44594675,0.50296575,0.5486032,0.60184485,0.65232694,0.70057607,0.7462553,0.79342616,0.8495577,0.8990621,0.9455656,1.0
-0.76520514,-1.1880561,-0.5382787,-0.8913858,-0.5359747,-0.8894532,0.048249457,0.09469939,0.1449801,0.19758585,0.2455644,0.28422582,0.34338653,0.39790452,0.4419039,0.5053508,0.5532913,0.60487646,0.6590098,0.70570564,0.74654526,0.79308456,0.84536386,0.90217483,0.9486191,1.0
0.36490318,1.7694948,0.11733319,0.75807023,0.11714566,0.7638538,0.04761966,0.10389911,0.1488046,0.1991738,0.23994608,0.28510997,0.3466611,0.39794946,0.4458066,0.50472575,0.54504275,0.59410286,0.6409085,0.69059956,0.731337,0.78057265,0.8416671,0.8942889,0.9394032,1.0
-0.73201734,-0.06877252,-0.32212228,-0.067910604,-0.3269,-0.070128106,0.051104695,0.105197445,0.15492976,0.2051777,0.25232226,0.29873163,0.3560291,0.40760225,0.45460314,0.5116215,0.5574091,0.6103941,0.65902996,0.7086969,0.75242776,0.7988726,0.8513219,0.9017965,0.94672316,1.0
-1.0152797,0.1763969,-0.30922645,-0.013727054,-0.3270988,-0.010611192,0.05039429,0.10630947,0.15696047,0.20614815,0.25351882,0.29991093,0.35758698,0.4092843,0.4578494,0.51472145,0.55985945,0.6108501,0.65907705,0.7092002,0.7529148,0.7990866,0.85245097,0.9021769,0.945729,1.0
0.347909,-1.146467,0.17952232,-0.49262106,0.18633103,-0.49615818,0.048475713,0.09336361,0.14685835,0.20625623,0.2513363,0.29092315,0.35341525,0.4087599,0.44976822,0.5059158,0.55354154,0.60648406,0.6580599,0.7006862,0.7429034,0.7877722,0.8420265,0.89504987,0.94586486,1.0000001
0.5161156,-3.3319252,0.24489996,-1.1054033,0.24688046,-1.1226817,0.049210798,0.078410864,0.13898738,0.19735001,0.23623265,0.26683405,0.3376379,0.40124565,0.43519282,0.5004682,0.54744375,0.5837572,0.6454531,0.6813961,0.7136546,0.757449,0.8195681,0.8824348,0.94200665,1.0
-0.007369968,-0.64168066,-0.05681274,-0.4581092,-0.048672386,-0.4520362,0.050425373,0.09961519,0.14899889,0.20403996,0.25047272,0.29292476,0.35169837,0.4047408,0.44776675,0.5058627,0.55327344,0.60650724,0.6579601,0.7043561,0.74821186,0.79431564,0.8479604,0.9004361,0.94754833,1.0
-0.98890686,-1.5124449,-0.5243459,-0.9057458,-0.52374125,-0.9093193,0.04671801,0.09050919,0.14146155,0.19386315,0.24168614,0.2778333,0.33726284,0.39373603,0.4372528,0.50322026,0.5510549,0.60108584,0.6573458,0.7039214,0.7436019,0.7905787,0.8426964,0.9022131,0.9493608,1.0
0.43944117,-0.231844,0.095185354,-0.11194633,0.0529956,-0.028060427,0.049525205,0.100305386,0.1480869,0.20361093,0.24828295,0.2922463,0.3511964,0.4028637,0.44503975,0.50191176,0.5480243,0.60112226,0.6519544,0.6980444,0.74398565,0.7906418,0.8468992,0.89773214,0.94537675,1.0
0.36269405,0.48794097,0.028068647,0.10007812,0.04169388,0.10488355,0.050226465,0.10414285,0.14840943,0.20099333,0.24441695,0.29090428,0.34896743,0.40036616,0.44585708,0.50240237,0.5463325,0.59989464,0.6487581,0.69852495,0.7423587,0.790288,0.8481036,0.89810735,0.94356495,0.99999994
1.0980232,1.94325,0.33253378,0.65700066,0.33813715,0.6667449,0.04973564,0.099814296,0.14362434,0.19431476,0.2347139,0.27792376,0.34442505,0.39556062,0.4421023,0.50352347,0.5427466,0.5940878,0.6383467,0.6882059,0.7288375,0.7790847,0.8415492,0.89455897,0.94069344,0.99999994
-1.1185614,-0.65986556,-0.8417579,-0.5313214,-0.83137906,-0.5353761,0.047901228,0.0990828,0.14865033,0.19894546,0.24813148,0.29060525,0.34796262,0.40081564,0.44810897,0.50938964,0.55577105,0.60819995,0.65891814,0.7085362,0.7511138,0.79713714,0.84870124,0.9027054,0.94757754,1.0
-0.19702186,-0.4769002,-0.21738347,-0.3530621,-0.20683208,-0.34755588,0.050692953,0.10128005,0.14982092,0.20325562,0.2501275,0.29416224,0.3517242,0.40415418,0.44838825,0.50704974,0.55436134,0.60760397,0.65908897,0.706651,0.75018597,0.7966052,0.8496986,0.90173006,0.9477234,1.0
-0.3070169,-1.0739253,-0.07759404,-0.44202262,-0.079752,-0.4600158,0.049752533,0.096806996,0.14795433,0.20217322,0.2487434,0.28838658,0.34791258,0.4019234,0.44443876,0.5045269,0.5529914,0.60502195,0.6587336,0.70431805,0.7459399,0.7926966,0.845326,0.9004088,0.94776577,0.99999994
-1.141934,2.4921114,-0.41234908,0.72426933,-0.4211844,0.7408011,0.04060592,0.10585141,0.15452306,0.19959608,0.24065056,0.285242,0.3461615,0.39741197,0.44707918,0.50884485,0.546944,0.59170455,0.6396699,0.6885798,0.7294493,0.78065455,0.84152204,0.8989045,0.93848276,1.0
-2.4229689,1.572229,-0.79364944,0.41213298,-0.80916834,0.42134067,0.04224784,0.10869679,0.16146797,0.20747896,0.25332457,0.30023158,0.35758412,0.40900874,0.46173325,0.5224354,0.55990154,0.6057527,0.6529527,0.7036444,0.74524736,0.794353,0.8500361,0.90247977,0.9420422,1.0
0.95011175,0.8614297,0.5529283,0.40893188,0.5510091,0.4114355,0.049994744,0.10067094,0.14367074,0.19706738,0.23899424,0.28220978,0.34475884,0.39706203,0.44128352,0.50002855,0.5427667,0.5959942,0.64136666,0.69084024,0.7345065,0.7842647,0.8441172,0.8952322,0.9419251,0.99999994
-0.7651838,-1.9269441,-0.33454257,-1.0130751,-0.33667684,-1.0194728,0.04723246,0.08743942,0.14065298,0.19338483,0.23976454,0.27380872,0.33563554,0.39410064,0.43486604,0.500938,0.5487637,0.59652084,0.6552936,0.70011485,0.7382053,0.7847069,0.8378718,0.8996383,0.94882035,1.0
-0.27886635,-0.00787714,-0.137779,0.06968559,-0.14834367,0.105106585,0.05122557,0.10455028,0.15235753,0.20377731,0.24983034,0.29636937,0.3531679,0.4048488,0.45088777,0.5083138,0.5541676,0.60795,0.65792227,0.7069223,0.75200194,0.7985041,0.85178006,0.90147465,0.9469384,1.0000001
1.3294063,-0.9627785,0.9171547,-0.75369775,0.91873914,-0.75010824,0.044952907,0.089641824,0.14313072,0.20485409,0.25080848,0.2895804,0.35557395,0.41006458,0.45157456,0.5033577,0.54948914,0.6029976,0.6502504,0.69135696,0.7379539,0.78094393,0.83916885,0.88965523,0.9432487,1.0
-0.0055599106,-0.2601543,-0.01210307,-0.02208355,0.014035706,-0.008083931,0.05063452,0.10198251,0.14972156,0.20333055,0.2494345,0.29407638,0.3511533,0.40345973,0.4475546,0.50578564,0.5522087,0.6053875,0.65674335,0.7043805,0.74936426,0.79609865,0.8497567,0.9006609,0.9469509,1.0
-0.9590915,0.15698367,-0.3080498,-0.013923788,-0.3243933,-0.011360792,0.05064478,0.10635128,0.15683635,0.2061809,0.2533935,0.29993945,0.35741428,0.40905556,0.45739886,0.514211,0.55944204,0.6107566,0.6590313,0.7090746,0.75287926,0.79905313,0.85238415,0.9020774,0.9458126,1.0
0.091756575,-1.5249364,0.07555857,-1.1021266,0.07677286,-1.1001631,0.048652444,0.09083672,0.14521441,0.20272586,0.2469697,0.28458548,0.34774947,0.4040385,0.44409496,0.5034683,0.5512686,0.60116833,0.65621054,0.6987568,0.7387351,0.78436387,0.83928525,0.89521813,0.94649804,1.0
0.08545621,-0.046077166,0.038413808,0.045485068,0.03366787,0.036925104,0.050632395,0.10293345,0.14985731,0.20268291,0.24813811,0.29360998,0.35082224,0.40253133,0.44719723,0.5047036,0.55071706,0.6039537,0.65506196,0.70349675,0.7490631,0.7958911,0.8503703,0.90011144,0.9464179,1.0000001
