input_0,input_1,predicted_0,predicted_1,target_0,target_1,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99
-0.31403038,-1.5205513,-0.19405572,-1.0610067,-0.19327025,-1.0611829,0.009350034,0.01974072,0.029899072,0.040391084,0.049338035,0.060815632,0.073145844,0.08326629,0.09298715,0.104138136,0.11433796,0.124411725,0.1353177,0.14663668,0.15574229,0.1666436,0.17731386,0.18688183,0.19716573,0.20623639,0.21623388,0.22566731,0.23512498,0.24470374,0.25483748,0.26545414,0.27700907,0.28843912,0.2987455,0.3087709,0.31681395,0.32951695,0.3390296,0.3502516,0.3588259,0.3690438,0.37742257,0.38639522,0.39416704,0.40266216,0.4135848,0.42515522,0.43544996,0.44534427,0.4559328,0.46563676,0.47381842,0.48405004,0.49394685,0.5042976,0.5153039,0.52840537,0.5372854,0.5455413,0.5533894,0.5616776,0.5697344,0.5800852,0.5902617,0.60070324,0.6109493,0.6210717,0.63092345,0.6395114,0.65088993,0.6614256,0.67057914,0.678544,0.6931775,0.70322,0.714053,0.72611815,0.737544,0.7463517,0.7559868,0.765962,0.7765865,0.7879512,0.7973063,0.8057189,0.81684405,0.824309,0.83345807,0.8459291,0.8553444,0.864193,0.872861,0.8816183,0.8937115,0.90541553,0.91620696,0.92636806,0.9344436,0.94339216,0.9533553,0.96219313,0.9724913,0.982031,0.99041796,0.99999994
1.2673056,0.37722808,0.6364921,0.08927399,0.6370579,0.09002327,0.009198042,0.020251766,0.031822544,0.04191443,0.05160729,0.061876513,0.07545872,0.08794683,0.09736358,0.108986735,0.118386246,0.12810665,0.13871941,0.14888379,0.1575658,0.1663942,0.17768522,0.1869775,0.1977265,0.20699386,0.21845849,0.22707292,0.23686717,0.2461833,0.2559236,0.2656363,0.2780469,0.2883196,0.2980471,0.30774498,0.3168392,0.32867426,0.33861607,0.34874162,0.35869497,0.36784932,0.3764522,0.38640857,0.39563644,0.40471786,0.41550434,0.42582121,0.43518808,0.4446054,0.45422637,0.46413532,0.47225356,0.48241216,0.49132612,0.5030949,0.5118578,0.5231131,0.5332544,0.5425534,0.5508672,0.55993205,0.5690675,0.58003116,0.58959794,0.60078466,0.6117698,0.6217911,0.6315818,0.6414199,0.65360826,0.6636618,0.67353135,0.6836181,0.6935156,0.7049181,0.71498716,0.72595483,0.73530173,0.74355686,0.75420856,0.7650796,0.774576,0.7869141,0.79629874,0.80492157,0.81551397,0.8254962,0.8352062,0.8461065,0.8551129,0.8651783,0.8759437,0.88476026,0.8970803,0.9072476,0.91726613,0.92614317,0.9354043,0.9447347,0.953228,0.9630342,0.97282547,0.98192525,0.9903401,0.9999999
1.9797139,-2.014993,0.8596381,-0.8286541,0.8610262,-0.8308631,0.009880589,0.020089414,0.032583416,0.041647553,0.050689038,0.061809573,0.07757073,0.08852955,0.09697413,0.10992941,0.12103909,0.13109556,0.14297238,0.15108949,0.15834612,0.16877887,0.17844026,0.18774487,0.19980726,0.20899113,0.2192992,0.22621843,0.23403603,0.24186316,0.2504764,0.2600931,0.27211577,0.28224918,0.2915481,0.29914927,0.3071679,0.32274163,0.33252525,0.34538913,0.35577962,0.36494613,0.3727437,0.38155797,0.3889559,0.3959056,0.40779695,0.42187008,0.43081987,0.4408761,0.4526074,0.46575385,0.47276664,0.48533404,0.49525326,0.50559187,0.5147634,0.52524626,0.53308684,0.5428847,0.5500062,0.55798966,0.56457436,0.5746138,0.5864544,0.5998995,0.61058486,0.6209128,0.63075143,0.6400096,0.6542243,0.6645711,0.67519146,0.6839628,0.69640505,0.7080479,0.7207495,0.7331297,0.7438346,0.75228643,0.76223016,0.77182454,0.7790847,0.7907091,0.8004668,0.80829203,0.8190869,0.82717335,0.8361664,0.8478078,0.8567877,0.86631995,0.8740013,0.8831527,0.89726716,0.9097109,0.920753,0.9298199,0.93757474,0.9471554,0.9565041,0.9643638,0.97372395,0.9831878,0.9904179,1.0
-0.3375876,0.57480323,-0.1347546,0.17246644,-0.13571957,0.17287724,0.009129735,0.020363614,0.030909462,0.041645274,0.05173791,0.061740242,0.07371545,0.08469445,0.09514068,0.10598251,0.11540551,0.12471986,0.13453454,0.14501077,0.15457836,0.16423747,0.17441955,0.18425402,0.19433168,0.2031735,0.2125072,0.22196564,0.23177627,0.24153644,0.251881,0.2611528,0.27198073,0.28368998,0.294814,0.30471697,0.3137475,0.32435274,0.3344122,0.34411,0.35378328,0.36246362,0.37171564,0.38148534,0.3900656,0.39909723,0.40998948,0.4199502,0.43001133,0.43940905,0.44892624,0.45817715,0.46683633,0.47740632,0.4865138,0.49735364,0.5069616,0.51874393,0.5280594,0.5369413,0.5456005,0.5547146,0.5636776,0.57470495,0.58464676,0.5955383,0.6061287,0.6158612,0.62638354,0.6357641,0.6473172,0.6577068,0.6669481,0.676436,0.6883587,0.69883335,0.70813066,0.719962,0.72996855,0.7386722,0.7490026,0.7598782,0.7710206,0.78234047,0.7923952,0.80154943,0.81221306,0.8215206,0.8305154,0.8420811,0.8514605,0.86132264,0.8707284,0.8799404,0.89122236,0.9021346,0.9126054,0.922599,0.93201053,0.9408772,0.9501468,0.96051836,0.97078305,0.98108804,0.98979276,0.9999999
-0.5691217,-1.0973351,-0.47063643,-0.9241996,-0.4701024,-0.92374915,0.009106249,0.019608289,0.02947615,0.040274262,0.049186412,0.06066762,0.072810486,0.08333466,0.093083546,0.10411548,0.11408478,0.12437803,0.1347517,0.14597791,0.15531433,0.16602188,0.17701013,0.18663824,0.1967512,0.20578054,0.21551558,0.22516958,0.2349262,0.24460912,0.25497708,0.26572588,0.27702355,0.28856236,0.29903883,0.3093305,0.31770882,0.3299529,0.33941063,0.3502629,0.35880023,0.3688525,0.37751368,0.38650066,0.39446318,0.40354055,0.41422004,0.42526072,0.4355604,0.44529012,0.45573303,0.46538174,0.47407043,0.48384643,0.49351016,0.5039092,0.5150541,0.52788895,0.53689843,0.54520446,0.5532589,0.56180763,0.57022494,0.5805473,0.5906108,0.6007259,0.6109607,0.62092197,0.6306223,0.63918155,0.6504489,0.6608223,0.67014676,0.678335,0.6922416,0.70233035,0.71252424,0.7243165,0.73541594,0.7443167,0.75406736,0.76401085,0.7750065,0.7864877,0.7960019,0.80457574,0.81605417,0.82397884,0.833373,0.8456201,0.85483533,0.8637818,0.8726864,0.88165855,0.8932652,0.9045181,0.9151693,0.92523146,0.9337688,0.94276345,0.95264053,0.96176565,0.9720315,0.981601,0.99049956,0.9999998
0.6272375,0.1732311,0.062045988,0.05501345,0.063472636,0.054486863,0.009054357,0.020094626,0.030847598,0.04115806,0.050824653,0.061351635,0.073818445,0.085098475,0.0950921,0.106212854,0.11597878,0.12565482,0.13618147,0.147034,0.15582158,0.16491082,0.175545,0.18514985,0.19578175,0.20465124,0.21471989,0.22373015,0.23338377,0.24287815,0.25294927,0.2623902,0.27427018,0.285033,0.295055,0.30451846,0.31323338,0.32475907,0.33460218,0.34465423,0.35450816,0.36388308,0.3729912,0.38269386,0.39176813,0.40073448,0.41164947,0.42195615,0.43183824,0.44146597,0.4512992,0.46100807,0.46922302,0.47961196,0.48899373,0.5004437,0.50987947,0.52183944,0.5316228,0.54060674,0.549175,0.5584147,0.5673113,0.5778515,0.5877325,0.59908855,0.60981166,0.6198764,0.62999713,0.6395377,0.65139884,0.6615543,0.6710655,0.68090874,0.69170773,0.70234746,0.71238285,0.72403157,0.7338649,0.7424113,0.7527084,0.76348174,0.77328885,0.7847249,0.79461545,0.8036582,0.8145765,0.8241772,0.83353156,0.8447765,0.8538182,0.8638014,0.8735887,0.8827163,0.89470696,0.9052797,0.9157647,0.925103,0.93445563,0.943591,0.95248,0.96263427,0.9722265,0.9815381,0.9900543,1.0
0.45422345,0.38718072,0.050679084,0.08503254,0.051766377,0.084766164,0.009020203,0.020145077,0.030684972,0.041174807,0.05105273,0.061534245,0.073816836,0.084999576,0.09501906,0.10616636,0.115696505,0.12550683,0.13588238,0.1465765,0.15551448,0.16461933,0.17530365,0.18497768,0.19547647,0.20440085,0.21430866,0.22342962,0.23315188,0.24277702,0.25298297,0.26240724,0.27423662,0.28529313,0.29551864,0.30524004,0.3140782,0.32529512,0.33511788,0.34510645,0.3548216,0.3642574,0.3734398,0.38318703,0.39243072,0.40150446,0.41220054,0.42213196,0.43208438,0.4415041,0.45106715,0.46065533,0.46900785,0.47924227,0.48824653,0.49963522,0.5090486,0.52109945,0.5310126,0.53990704,0.5486508,0.5580659,0.5670033,0.5776476,0.58732015,0.5985638,0.6091037,0.61904716,0.6292242,0.6387948,0.650455,0.6605586,0.67011374,0.6801458,0.69106215,0.7015229,0.7114566,0.72293323,0.7326303,0.7411403,0.75146765,0.76230764,0.7725419,0.78400594,0.7938038,0.8030149,0.8138615,0.8234849,0.8327427,0.843961,0.85305524,0.86309683,0.8729304,0.88214254,0.89390427,0.9044922,0.9149137,0.9243185,0.9338809,0.9429936,0.9518761,0.96215487,0.9719325,0.9813902,0.9900521,1.0
1.1248119,1.1940742,0.50107104,0.499139,0.50113875,0.50000507,0.008830146,0.020491121,0.032088216,0.04213225,0.05200707,0.06195797,0.076061614,0.088585764,0.09802853,0.11006701,0.11908562,0.1288785,0.13899387,0.14848113,0.15742573,0.1661126,0.17814814,0.18723582,0.19768418,0.20747468,0.21943991,0.22831002,0.2385826,0.24762931,0.25753778,0.26701695,0.2793439,0.2903601,0.30043155,0.3111362,0.32090935,0.33218676,0.3427441,0.35277185,0.36232358,0.37136093,0.37982175,0.38975656,0.39889264,0.4081223,0.41817573,0.42740425,0.43638277,0.44580653,0.4548411,0.46428794,0.47235143,0.48183522,0.48991352,0.50171053,0.5099532,0.5206869,0.5313456,0.5401736,0.5485799,0.5574337,0.5666398,0.57812417,0.58715266,0.59812856,0.6088948,0.6188598,0.62848765,0.63842475,0.6503666,0.6606015,0.6703765,0.68054956,0.69143206,0.7028368,0.7128125,0.72340244,0.73249286,0.74063754,0.75147825,0.7627234,0.77333176,0.78646815,0.7951869,0.80378306,0.8139667,0.82321274,0.8328921,0.84397775,0.85315233,0.8636439,0.8753848,0.8841452,0.89650077,0.9071328,0.91688156,0.9259117,0.9352839,0.9444479,0.9528603,0.9623203,0.9728548,0.9820065,0.9902986,0.9999999
-0.8965541,2.1914372,-0.3868777,0.74689555,-0.38803756,0.7486946,0.009260949,0.021164587,0.032697763,0.042946354,0.05262276,0.062072705,0.07440227,0.08632773,0.09564822,0.106330305,0.114965096,0.12434751,0.13288692,0.14246169,0.15355574,0.16331324,0.17273612,0.18251494,0.19163232,0.20114592,0.21010223,0.21968168,0.22958337,0.23949726,0.25057778,0.25955653,0.27009228,0.28400564,0.2960393,0.305589,0.31578362,0.32600552,0.33668238,0.34572494,0.35449356,0.36315262,0.37222725,0.382434,0.39011958,0.39848462,0.40911078,0.41773608,0.42792246,0.43710238,0.44594678,0.45517445,0.46413514,0.47454083,0.4823037,0.49302173,0.5013004,0.5125726,0.52148205,0.53007686,0.53831124,0.5469134,0.5563729,0.5680078,0.57734597,0.5882514,0.5989263,0.6084292,0.6193093,0.62910444,0.6415626,0.65222967,0.66214764,0.6711012,0.6836372,0.6965553,0.70518273,0.7163898,0.7254633,0.7346258,0.7466302,0.75787354,0.7686782,0.7812709,0.790832,0.7991289,0.8091579,0.8192461,0.82813054,0.8409294,0.8495547,0.85962236,0.86950076,0.8794664,0.89075035,0.90241945,0.91296613,0.92226166,0.93172777,0.9408741,0.95044243,0.9605687,0.9712658,0.9821068,0.9903211,1.0
0.070963286,0.4704185,0.006884938,0.13382402,0.0078678485,0.13385876,0.009106818,0.020263363,0.03075805,0.041389413,0.051375665,0.061645404,0.07357451,0.08455877,0.09482115,0.10574922,0.11522026,0.124870434,0.13496569,0.14565562,0.15493752,0.16420414,0.1747001,0.18447939,0.1947499,0.20367241,0.21337101,0.2227183,0.2324706,0.24214438,0.25245523,0.2618334,0.27317324,0.28452277,0.29509753,0.30497533,0.31391472,0.32483414,0.3346793,0.3446017,0.35428256,0.36345968,0.37269694,0.3824112,0.39145103,0.40044516,0.41123474,0.42109042,0.43121246,0.44062155,0.450121,0.45956114,0.46814916,0.47842205,0.48742935,0.49852884,0.5080943,0.52013755,0.52976567,0.5385638,0.5472977,0.5567016,0.5656241,0.5765362,0.58645236,0.597312,0.60798526,0.6178712,0.6281508,0.63765866,0.6491294,0.65942013,0.6687937,0.6786199,0.6899764,0.700358,0.7099612,0.72153175,0.73137075,0.7399661,0.75024074,0.76111025,0.7718742,0.7832355,0.79306144,0.8023326,0.8130748,0.8225479,0.8316469,0.84304786,0.8523105,0.8622789,0.87189114,0.8810621,0.89261854,0.903317,0.91374874,0.92354715,0.93304217,0.94213456,0.95118433,0.96148574,0.9713913,0.98116153,0.98994786,1.0
-2.1200051,-0.14514886,-0.9523603,-0.1357492,-0.9537968,-0.13679427,0.0092519475,0.01982026,0.030266725,0.0408186,0.050066598,0.060483772,0.07302745,0.08403857,0.09435939,0.10531688,0.11523096,0.1243545,0.13397588,0.14471947,0.15395506,0.16550942,0.17599133,0.18589151,0.19571194,0.2043457,0.21400976,0.22309995,0.23272808,0.24197552,0.25314504,0.26317006,0.2730503,0.28603965,0.29806602,0.30864143,0.31736207,0.3287776,0.33830202,0.34733468,0.35527685,0.36357886,0.3720653,0.381125,0.38835466,0.3978866,0.40847236,0.41944256,0.4290522,0.43822262,0.44841945,0.4571935,0.4652824,0.47629622,0.48655033,0.49647394,0.5073183,0.5196299,0.52856714,0.5370122,0.5446241,0.5522007,0.56064165,0.5715192,0.5811479,0.5922508,0.60177785,0.61059266,0.6201255,0.62888557,0.64169854,0.6529296,0.6617703,0.67030346,0.6860099,0.69687015,0.70608884,0.7188456,0.72990525,0.7389379,0.7484748,0.75865114,0.77062035,0.7829319,0.79427046,0.80221844,0.81392473,0.82201165,0.8307312,0.84252065,0.85297954,0.8617226,0.87042725,0.87942743,0.8914582,0.90274906,0.9136379,0.9235871,0.9323804,0.94118655,0.95079386,0.95992184,0.9711563,0.98127335,0.9899674,1.0000001
-0.12187266,-0.82114565,-0.060809165,-0.45369136,-0.06022154,-0.4540828,0.009422018,0.020268349,0.030436255,0.04113139,0.050352294,0.061454482,0.073550746,0.08406465,0.09418102,0.105381906,0.115316465,0.12534437,0.13588205,0.14660463,0.15588596,0.16612251,0.17692655,0.18665151,0.19688496,0.20585276,0.2155746,0.22503638,0.23484555,0.24441099,0.25481224,0.26506364,0.2761916,0.28738636,0.29785192,0.30790842,0.31641608,0.328335,0.3380318,0.3485348,0.357713,0.36759597,0.37646905,0.38573226,0.39395607,0.40296227,0.4137032,0.42474726,0.43518955,0.4450662,0.45523706,0.4650425,0.47381595,0.48394135,0.49362898,0.50433457,0.51484334,0.5275294,0.53638244,0.5449747,0.5532337,0.5618154,0.57034385,0.58066654,0.5911203,0.60139424,0.61179394,0.62204313,0.63219416,0.64061296,0.6520991,0.66240346,0.67146426,0.68005854,0.69284725,0.7026666,0.7132065,0.7248877,0.73569906,0.7445802,0.75424516,0.76441646,0.7750601,0.7864903,0.7960531,0.804904,0.8157981,0.8242241,0.83360684,0.8454243,0.8546915,0.8641293,0.8729759,0.8818788,0.8934155,0.9047194,0.91537285,0.92556745,0.9341293,0.9431465,0.9531085,0.96223754,0.9719631,0.9816342,0.99020964,0.9999998
0.6636406,-0.04131716,0.47243285,-0.2411935,0.4827055,-0.24157643,0.009149053,0.020089682,0.03101363,0.04131134,0.050837923,0.06145846,0.0739645,0.0852669,0.09529495,0.106335536,0.116364196,0.12594092,0.13657832,0.14752564,0.15626799,0.16535304,0.17591734,0.18543318,0.19607708,0.20490414,0.21505009,0.22400194,0.23357603,0.24298044,0.253039,0.26247332,0.27426186,0.28486136,0.2948668,0.30418605,0.31276664,0.32440078,0.334216,0.34426993,0.35417283,0.3634881,0.37254715,0.38218072,0.39097875,0.39986637,0.41093463,0.42153573,0.431477,0.44129565,0.4513424,0.46108925,0.46925694,0.47971186,0.489437,0.50084686,0.51039994,0.52236533,0.5319822,0.5410274,0.54940003,0.55852234,0.5673537,0.57784444,0.5879921,0.5993602,0.6102349,0.62043893,0.63054687,0.63995934,0.6518956,0.66211665,0.6715021,0.68115604,0.6920414,0.70271164,0.7128363,0.7245503,0.7345182,0.7431735,0.75340474,0.76411676,0.77374506,0.78521705,0.7951177,0.80404663,0.8150254,0.8244729,0.833909,0.845266,0.85434663,0.8642495,0.87395364,0.8829241,0.89505273,0.90569794,0.9162442,0.92569864,0.93483156,0.9440142,0.9529786,0.96301425,0.9724722,0.98168796,0.9900913,1.0000001
-0.3201603,1.194755,-0.22617774,0.77087677,-0.22527902,0.7699166,0.009177185,0.020602558,0.03143508,0.042061,0.052186567,0.06207199,0.07412781,0.08551698,0.095620245,0.10651709,0.11545819,0.1248731,0.13430871,0.14449362,0.1545524,0.16415769,0.17402713,0.18388215,0.19374542,0.20285675,0.21207097,0.22148818,0.23143601,0.24127734,0.25206828,0.26114687,0.2721151,0.28437874,0.2957242,0.3053254,0.31494504,0.3254931,0.33571708,0.3451119,0.35458705,0.36331198,0.37244782,0.38247156,0.39081627,0.3995604,0.41020808,0.41949853,0.4295542,0.43884695,0.44806454,0.45729116,0.46601394,0.4763186,0.4847947,0.49559358,0.50461197,0.5162286,0.52552813,0.53426796,0.5429621,0.5521124,0.5613384,0.57265,0.5821379,0.59298366,0.6034044,0.61302376,0.6235876,0.6331903,0.6450187,0.6553564,0.66497695,0.6744718,0.68612254,0.6976685,0.7068294,0.71837676,0.7277624,0.73659986,0.7476191,0.758842,0.76987064,0.7816774,0.7915371,0.80023015,0.81057656,0.8202933,0.8292847,0.8412176,0.8503791,0.8602963,0.87002283,0.8795586,0.8907275,0.90175885,0.9122552,0.92189336,0.9316086,0.9406402,0.94974875,0.96031034,0.9705737,0.9811376,0.9898849,1.0
-0.51473176,0.06543252,-0.27914158,0.05167957,-0.27934015,0.050788537,0.009130255,0.020267826,0.030677736,0.041269988,0.05109751,0.061361365,0.07329056,0.08410723,0.094559796,0.10543206,0.11512451,0.12470989,0.1348154,0.14527561,0.15479656,0.16473606,0.17523563,0.1851903,0.19526264,0.2040576,0.21347252,0.22298011,0.23268084,0.24225627,0.25263193,0.26232022,0.27320114,0.2847365,0.295666,0.30571756,0.31432664,0.32535797,0.33524385,0.34517917,0.35470274,0.36371562,0.3730413,0.38240978,0.39109167,0.40027502,0.41103047,0.42152107,0.43176708,0.4412567,0.45110282,0.46048504,0.4692532,0.47977716,0.48932078,0.50002974,0.510156,0.5223026,0.5316551,0.540563,0.54914373,0.5580652,0.56677467,0.57754654,0.58771336,0.59835714,0.6090537,0.61898494,0.6294193,0.6384962,0.64999926,0.6603411,0.6692653,0.67849356,0.6908572,0.70063186,0.71013194,0.7219611,0.73248726,0.74115646,0.7511157,0.76148975,0.7726382,0.7839353,0.7938459,0.80304605,0.8139982,0.82288224,0.83187914,0.84329826,0.8528093,0.86252666,0.8717296,0.88077724,0.89224803,0.90311563,0.91355705,0.9237052,0.93285835,0.9417787,0.95131916,0.9611803,0.97132903,0.9813288,0.9899969,1.0
-0.7301713,1.0222296,-0.5177296,0.6639244,-0.51830614,0.66184556,0.009115888,0.020536521,0.03150222,0.042104624,0.052161887,0.0620128,0.07401663,0.085309036,0.09572797,0.106497996,0.11550053,0.12473345,0.13404958,0.14422537,0.15437087,0.1643118,0.17403309,0.18400785,0.19373687,0.20273116,0.21169588,0.22118242,0.23117828,0.24100368,0.25179148,0.26101705,0.271519,0.2838511,0.29555395,0.305362,0.3146963,0.3251369,0.33533266,0.3446006,0.35399264,0.36257035,0.3717566,0.38158333,0.38978025,0.3986173,0.4094176,0.41911253,0.42921385,0.43849874,0.4480562,0.45716986,0.46598428,0.47657052,0.48530567,0.49600363,0.50522023,0.516767,0.5258707,0.5346283,0.54323006,0.55212444,0.56133544,0.5725982,0.5822657,0.5930924,0.60348845,0.61300194,0.62365985,0.633064,0.6449193,0.6552773,0.66479254,0.67389953,0.68604636,0.69721127,0.7061133,0.7178806,0.72758174,0.7364881,0.7472825,0.75837404,0.7695036,0.78113246,0.79114485,0.79982054,0.81026876,0.8196809,0.8286626,0.8406606,0.84998924,0.85979724,0.8692768,0.8787605,0.8898311,0.90102744,0.91155213,0.9214393,0.9308851,0.93975127,0.94907254,0.9596824,0.9702619,0.9810899,0.9897423,1.0
-0.5678748,-1.645119,-0.30483893,-1.0270082,-0.30452478,-1.0274825,0.0093289595,0.01943808,0.029327199,0.040020943,0.048824362,0.060494114,0.07281231,0.082986966,0.0924718,0.103482805,0.113745555,0.12390331,0.13480598,0.14654288,0.15558977,0.16682206,0.17768553,0.18719298,0.1973357,0.20652564,0.21651648,0.22607133,0.23544367,0.2450242,0.25511485,0.2658872,0.27751288,0.28918546,0.2995281,0.30953562,0.31755614,0.33053976,0.33986703,0.35133624,0.3596164,0.3698047,0.37817734,0.38696143,0.3946465,0.4033219,0.41427258,0.4257306,0.43582237,0.44575444,0.45637953,0.4657897,0.47375363,0.4838424,0.49363998,0.5036777,0.5149829,0.52806515,0.5371314,0.5451627,0.5530329,0.56126964,0.5692074,0.5794952,0.58952796,0.60003537,0.6102004,0.6202176,0.62988067,0.6385932,0.6499676,0.660459,0.669668,0.6775238,0.6929009,0.7031964,0.7138856,0.7259155,0.73747325,0.74624985,0.7559747,0.7658906,0.77683127,0.7882571,0.797552,0.80583316,0.81721866,0.8244823,0.83360183,0.84637326,0.8557485,0.8642935,0.8731671,0.8818393,0.8939281,0.90556085,0.916429,0.926545,0.9345871,0.943562,0.95341706,0.9622998,0.9728822,0.9821143,0.99065,1.0
-1.8014268,-0.8741184,-0.8653176,-0.49837163,-0.8661859,-0.49940982,0.009005179,0.018914465,0.028745588,0.039503,0.048437554,0.059234437,0.07138259,0.08253172,0.092567384,0.10382387,0.114000276,0.12372117,0.13384622,0.1453957,0.15437123,0.1659193,0.1769023,0.18683474,0.19665551,0.20567554,0.21577309,0.22501604,0.23451,0.24362579,0.25394273,0.26468766,0.2749175,0.28731284,0.2984212,0.30890542,0.31747255,0.32974142,0.33907735,0.34907168,0.3568228,0.3656328,0.37388685,0.3827757,0.3900982,0.39973372,0.4104977,0.4216414,0.4310655,0.44048962,0.4508275,0.45972613,0.46764848,0.47819299,0.48844063,0.4983457,0.5099305,0.522578,0.5318798,0.53993475,0.5477048,0.555555,0.5641294,0.5746367,0.5843356,0.595041,0.60481423,0.613727,0.62291205,0.63164604,0.6441462,0.65519303,0.6643311,0.6723654,0.68808436,0.69926417,0.7088163,0.7212829,0.7326568,0.74148184,0.751198,0.7610765,0.7728581,0.7846497,0.7953026,0.8031031,0.81500757,0.82272655,0.83162844,0.84372926,0.8538934,0.8622203,0.87128836,0.87977225,0.89195454,0.90304804,0.913699,0.92372465,0.9323769,0.9416884,0.9509139,0.9602567,0.97155035,0.9812653,0.99041176,1.0
1.187363,-1.8033041,0.65632594,-0.9626931,0.6565041,-0.964081,0.009618552,0.02017441,0.031919096,0.041276492,0.050540123,0.06168763,0.07602666,0.08671054,0.09579389,0.1080737,0.11896497,0.12887466,0.14052084,0.1495445,0.15748262,0.16809177,0.17786716,0.18752366,0.19884603,0.20806228,0.21814728,0.22572929,0.23401797,0.24256976,0.25169423,0.26141992,0.27306324,0.28362814,0.29327667,0.30170617,0.3097046,0.323939,0.3337945,0.3459342,0.35575512,0.3652081,0.3734022,0.38245013,0.39014778,0.3975271,0.40887436,0.42197812,0.4314112,0.44149745,0.4529323,0.464772,0.4720921,0.48412704,0.49405506,0.50457233,0.51443166,0.5255527,0.5334618,0.54260075,0.5501182,0.5582804,0.56545544,0.57556444,0.5867727,0.59921545,0.60983694,0.6201328,0.63012433,0.6390876,0.6523912,0.6628222,0.67278916,0.68139124,0.6944025,0.7051315,0.7174443,0.7298265,0.7406786,0.74920434,0.7590282,0.76873356,0.7768838,0.78840554,0.79817975,0.8062626,0.8168795,0.82490534,0.83373827,0.8457483,0.8550125,0.8646184,0.8724507,0.88155234,0.89501274,0.9075332,0.9184531,0.92809665,0.93605614,0.94554234,0.9553659,0.96358,0.97317773,0.98280567,0.9903729,0.99999994
-0.7388273,1.1892611,-0.47619292,0.6930439,-0.47628525,0.69212395,0.009142211,0.020618916,0.031659324,0.042230546,0.052240867,0.062056962,0.07406831,0.085483536,0.09579004,0.106555626,0.11542143,0.12470761,0.1339131,0.1440147,0.15431209,0.16427422,0.17391206,0.1839236,0.19353384,0.20259383,0.2115161,0.221008,0.23103175,0.24090192,0.25177246,0.26098302,0.271479,0.28402385,0.29578993,0.3055539,0.315016,0.32541192,0.33566007,0.34492078,0.35423705,0.36289695,0.37204978,0.38190818,0.39008623,0.39882684,0.40960622,0.41915333,0.42926913,0.43850783,0.44800958,0.45711058,0.46594453,0.47649223,0.48506483,0.49577406,0.5048175,0.51634896,0.52551854,0.5342549,0.54283375,0.55171585,0.56099576,0.57233393,0.58193827,0.59274405,0.6031364,0.61265475,0.62332284,0.63279855,0.6447295,0.6550931,0.66474444,0.67384046,0.6859327,0.697394,0.7062193,0.71786255,0.72738785,0.736303,0.74725145,0.75840294,0.7694555,0.7811943,0.7911664,0.79972017,0.81008726,0.81961745,0.8285883,0.8406423,0.84992105,0.85977405,0.86932874,0.87888575,0.8899545,0.90119827,0.91168946,0.9214519,0.9309461,0.9398548,0.9491916,0.95979667,0.97035724,0.98116297,0.9897933,0.9999998
0.015313106,0.4996257,-0.008548141,0.1476803,-0.0080446545,0.14804018,0.009101851,0.020287756,0.030794337,0.041448474,0.051451273,0.061662685,0.07359111,0.08457473,0.09486192,0.105798036,0.11524112,0.12483905,0.1348849,0.1455478,0.1548712,0.16417411,0.17462282,0.18440437,0.19465223,0.20355411,0.21318609,0.22255337,0.23230931,0.24201268,0.25234407,0.26168624,0.2729482,0.28435054,0.2950076,0.3048781,0.31386235,0.32471138,0.33459058,0.34448245,0.35416806,0.36326158,0.37249717,0.3822124,0.3911912,0.40018755,0.4109943,0.4208296,0.4309376,0.440345,0.44982794,0.45925373,0.4678528,0.47816184,0.48716754,0.49823797,0.5077912,0.5197985,0.5293745,0.5381958,0.5469175,0.55627567,0.56519383,0.57614195,0.58606803,0.596927,0.6075863,0.6174538,0.6277625,0.6372631,0.648757,0.6590753,0.6684386,0.6782372,0.68966115,0.70006627,0.7096382,0.7212378,0.73108506,0.7396915,0.74996567,0.7608452,0.77168363,0.7830457,0.7929127,0.80217147,0.8128961,0.8223507,0.83144087,0.84288436,0.85216683,0.8621194,0.8716942,0.8808786,0.8923795,0.9030943,0.91354847,0.9233776,0.93286633,0.94193935,0.95101786,0.96133447,0.97128516,0.98113036,0.9899194,1.0
