Z0,Z1,X0,X1
0.014035706,-0.008083931,-0.0055599106,-0.2601543
-0.2863734,0.05202736,-0.6287471,0.17006616
-0.32245833,-0.16885535,-0.80459464,-0.30150327
-0.72494876,0.4559227,-0.97875756,0.67027545
-0.2745369,-0.093756706,-0.23789959,-0.24950927
0.62514293,0.18369682,1.032671,0.4988975
-0.29671425,-0.05766421,-0.3147872,-0.20183936
0.51760554,0.49221486,1.5837348,1.5063242
-0.918753,-0.27402112,-1.2218257,-0.31324133
0.12912014,-1.1067703,0.15952452,-1.8824997
0.9674259,-0.7066101,1.6774337,-1.134078
-0.013871618,0.11194883,-0.13700797,0.19088264
0.08385446,0.7857356,0.5182316,2.6875439
0.022363948,0.1166451,0.11817565,0.41764098
-0.179136,0.01131341,-0.24118653,-0.17758475
-0.11714113,0.7911012,-0.15026881,1.6338078
-0.2302441,-0.35790616,-0.6895463,-0.82738596
0.4864043,0.5343199,1.5597417,1.6627983
0.6391646,0.13684407,1.3966309,0.49640572
-0.27553266,-1.039329,-0.53304076,-1.7112987
-0.9502403,-0.10705752,-1.8330543,-0.07448967
-0.15531959,0.79591364,-0.23810071,2.0486553
-0.6185564,0.613771,-1.3918209,1.639953
-0.6374715,0.59284645,-1.26667,1.3673207
0.49121845,-0.3146079,1.0818769,-0.60435885
-0.6376479,-0.81203467,-1.0866605,-1.2595701
0.46390307,0.52429956,0.6611799,0.8906662
0.5026832,-0.2758905,0.84112406,-0.26190916
-0.3026386,0.7630719,-0.48611528,1.4711888
1.2341421,-0.071520336,1.8392353,0.5312044
0.0067646815,0.7871673,0.1113801,1.7700207
0.042639494,0.051116474,0.23012571,0.06594311
-0.13265799,0.16822721,-0.3151405,0.44950873
1.1551476,-0.41492596,2.0762568,-0.5247633
0.44077912,-0.34337392,0.7710507,-0.44184312
-0.16601433,0.78139925,-0.23705736,1.3164568
0.6214959,0.031902067,0.88676476,0.26102
-0.029658237,0.16245921,-0.035168972,0.5583481
0.42125195,-0.3658522,0.7943145,-0.57456064
-0.8929258,0.2241125,-1.73878,0.59360653
-0.49694276,-0.93404716,-1.1259975,-1.846436
0.3486243,-0.40974498,0.6038195,-0.5389116
0.5211282,0.40844125,0.68887633,0.7205876
-0.9319495,0.024110062,-1.361862,0.10221357
0.029388307,0.001631329,0.12936339,-0.24790487
-0.5450884,-0.88313866,-0.79156923,-1.1948218
0.25293067,-0.43569994,0.42551517,-0.3600552
-0.31901,0.01225188,-0.9735305,0.24431825
0.5323756,-0.23401444,0.8539881,-0.16980849
-0.2919465,0.05605835,-0.79408664,0.2809534
1.0843081,-0.56215626,2.322999,-1.1306022
0.05480234,-0.03300923,0.44750795,-0.230355
-0.33216077,-0.16673404,-1.0189646,-0.31820214
0.039053064,0.15284514,0.51600206,0.8480371
0.30103374,-0.45541346,0.65781367,-0.99775726
-0.037445724,-0.47020212,-0.15049799,-1.0303377
-0.010483131,0.150266,0.011049513,0.5103038
-0.5639577,0.6470922,-1.0653572,1.4067491
0.69314426,-0.9243508,0.887398,-1.0613278
0.4226133,0.566091,0.58742964,0.9326867
0.065070935,0.044123873,0.6414625,0.107692525
-0.057903375,0.18265864,-0.05594282,0.79361993
-0.23055296,0.09791472,-0.37492403,0.04973345
1.2440321,-0.14213628,2.4191236,0.27979115
-0.67337525,0.5414763,-0.9631162,0.8521663
-0.033134013,-0.47570163,-0.16197045,-1.1082937
0.6208392,-0.013366416,1.0160682,0.18278936
-0.5381596,-0.89262074,-0.86382467,-1.3040365
0.64850587,0.08370845,1.6656383,0.47650433
0.06177973,-0.49258938,0.066182755,-1.132322
-0.33256152,-1.0183576,-0.6834276,-1.7616345
0.4138276,-1.0583754,0.6186296,-1.6081911
-0.344203,-1.011408,-0.660598,-1.6526473
-0.31692573,-1.0285633,-0.74286634,-1.9885994
1.2334142,-0.10187112,1.8104433,0.40583253
0.45905796,-1.0488816,0.755778,-1.8358122
-0.22219096,0.13951407,-0.63479203,0.59195065
-0.35804328,-0.12506093,-1.1634775,-0.19240545
-0.13146365,-0.41244587,-0.14806987,-0.59420127
-0.23584183,0.0980538,-0.4047942,0.083407834
-0.13318011,0.18761197,-0.3413475,0.93584096
-0.25512576,-0.31655565,-0.6135107,-0.63172495
-0.12700343,-0.091585964,-0.10674652,-0.30147508
-0.32640654,0.7641396,-0.6345452,1.8711191
0.60066193,-0.102302656,1.049837,0.021548487
0.6259753,0.2572353,1.6996894,0.89705235
-0.41677937,0.7383421,-1.0185673,2.2454674
0.027472166,0.06744268,-0.007445894,0.11656128
0.56615424,0.3768068,0.8826441,0.7572548
-0.7153855,-0.6101824,-0.92200845,-0.78348106
-0.21108367,-0.36293653,-0.49906793,-0.7124142
1.0442622,-0.5559203,1.2984898,-0.46564433
0.60996175,-0.06966377,1.0535094,0.08520333
-0.8311372,0.35472682,-1.579213,0.81309056
0.34083092,-0.40714303,0.5364583,-0.3849032
0.3784741,0.6220856,0.7476976,1.2617532
-0.0002303512,-0.48683438,-0.08111575,-1.1504892
-0.7089591,-0.7848234,-2.5629447,-2.4022553
-0.215099,-1.0545985,-0.34503746,-1.498248
0.35410577,-1.0641418,0.45346144,-1.2570956
-0.311813,-0.19938281,-0.6567101,-0.36049664
1.2434274,-0.07783409,1.9796432,0.52513915
0.049155448,0.07370996,0.37461725,0.2814608
0.61326766,-0.041621927,0.95427436,0.14200829
-0.057155333,0.17779747,-0.07995127,0.6849262
-0.8962412,0.1833018,-1.3178023,0.33790946
1.0533545,-0.5728108,1.4088497,-0.5590738
-0.2358127,0.09016583,-0.37018543,0.025120998
-0.26582292,0.77266043,-0.43240836,1.5260187
0.22307554,0.72703075,0.6429207,1.812382
0.5626599,-0.191949,1.0150429,-0.17218082
-0.5010687,-0.9168875,-0.75578,-1.2691364
-0.33703423,-0.113571994,-1.0192434,-0.18046063
-0.13487586,0.19657438,-0.34167433,1.0399374
0.16542788,-0.47614056,0.31629336,-0.7834036
0.022307096,0.0009008489,0.03816634,-0.24049932
-0.951261,0.065840915,-2.868962,0.45753282
-0.10454194,0.7642481,-0.16228484,1.1445416
-0.3244232,-0.1742272,-0.89389914,-0.32042336
0.067191206,0.019248078,0.6271001,-0.005002614
-0.93766963,-0.13535608,-1.317521,-0.13355805
0.5816372,0.36975572,1.3855826,1.0122397
-0.29239282,-0.25840005,-0.7454985,-0.5102135
-0.21172632,-0.14633916,-0.12712038,-0.31175905
-0.358334,-0.04874401,-1.1692393,0.06804202
-0.9562238,-0.070933685,-2.2636569,0.0026149936
-0.32992747,-0.051422074,-0.9082588,0.009370811
-0.716466,0.49569765,-1.0170513,0.7685612
-0.41688737,0.7294993,-0.79547155,1.6840147
0.4835335,-0.29487336,0.76495373,-0.24751413
-0.1268988,0.16458444,-0.2941674,0.3583956
0.46128872,-1.0287831,0.5630655,-1.1552439
-0.21303502,-0.36539456,-0.5620684,-0.77220434
-0.20788628,0.16853045,-0.66416234,0.9009665
0.053773873,0.087622024,0.4991573,0.42286938
-0.8164625,-0.5724576,-1.1976085,-0.7570597
0.96615,-0.68729347,1.2597524,-0.7183417
0.039263558,0.029597238,0.21521638,-0.09446267
-0.92929745,-0.26714915,-1.4619,-0.33216697
0.4354337,-1.043581,0.55494386,-1.2725658
0.21994556,-0.4671496,0.41647857,-0.7956341
0.07015384,0.08289593,0.6989612,0.43231416
-0.24166779,0.12007823,-0.67098755,0.48015684
-0.838071,0.34803444,-1.7465181,0.8849106
1.0190402,-0.63321525,1.5431249,-0.7976136
-0.001299959,0.12126534,-0.07414461,0.29378572
0.047904447,0.04392324,0.34862325,0.023594888
0.01918327,-0.058445882,0.20801526,-0.3483619
-0.83450246,0.34083998,-1.4001089,0.69039255
0.027493957,0.0749991,0.00828561,0.15868728
0.052356195,0.041848477,0.44772038,0.027088271
-0.20387015,-1.0478847,-0.25100145,-1.243063
1.1089188,-0.52086157,2.370014,-1.014078
-0.29217443,-0.2730076,-0.8736355,-0.6010107
0.35742858,0.64415914,0.86253995,1.5026089
-0.70563626,-0.74058795,-1.1937782,-1.1331222
1.2654883,-0.036576003,2.8353844,0.9527295
-0.685334,-0.8180572,-2.6223872,-2.6637425
-0.81667805,0.4013838,-2.1721818,1.3111805
-0.04538383,-0.45243955,0.0072681275,-0.62410295
0.41840112,-0.35744417,0.6643798,-0.34650272
0.255013,-0.43761307,0.4285727,-0.37437096
-0.2168113,-0.36588708,-0.61580986,-0.81164247
0.17630428,-0.49051112,0.33498448,-1.1042342
1.0706491,-0.5582051,1.6209313,-0.66170293
-0.05678577,0.19883646,0.022674743,1.065452
0.43641233,-0.3560547,0.8531173,-0.595361
-0.89772093,-0.3714868,-1.2126545,-0.45127985
0.76824117,-0.88614917,1.2267774,-1.3762659
-0.70461774,0.52690774,-1.3301278,1.1724747
-0.034068834,0.15895009,-0.088746026,0.46344006
0.012046867,-1.1023426,-0.04096127,-1.8018731
-0.055110004,0.16546537,-0.14213072,0.4530174
0.21344888,0.7388242,0.8241747,2.2790968
-0.74578565,0.5127253,-2.4664083,2.0755079
-0.3226924,-0.19917962,-0.97473854,-0.392872
-0.030870315,0.17374793,0.058448784,0.75683695
-0.019720579,0.14930947,-0.063421644,0.42709497
-0.39028564,0.73292077,-0.61709076,1.3434858
-0.92069733,-0.33471897,-1.7263048,-0.49817044
-0.10279779,0.18216926,-0.22795404,0.7139845
0.45927012,-0.33157012,0.8666684,-0.48916465
-0.19074965,0.13923556,-0.3961088,0.2582262
0.23822759,-0.45841178,0.44216028,-0.6777205
0.0332656,0.029727597,0.10026906,-0.09585697
1.207853,-0.21580964,1.6629179,0.10251523
-0.3241933,-0.10549983,-0.6054655,-0.16618457
-0.85974413,-0.5205973,-1.9842088,-1.0142324
-0.5497021,-0.89204735,-1.1150264,-1.576787
1.2538184,-0.08462954,2.4874222,0.55855894
0.0046570953,-0.45716313,0.1338818,-0.5106322
0.6119193,-0.020242594,0.85245115,0.18901688
0.77198535,-0.8719906,1.0133704,-1.027857
-0.21598452,0.16230506,-0.69715804,0.8683372
0.00018072431,0.061631173,-0.15994382,0.008624338
-0.7038581,0.51241976,-1.027463,0.8222635
-0.25075328,-0.33067083,-0.70421654,-0.722045
0.02478304,0.12685595,0.22999556,0.5614546
-0.009604485,-0.47712076,-0.077349074,-1.0303267
0.24304684,0.72775894,0.9596954,2.36206
-0.32764187,-0.014237347,-1.0107924,0.16206136
0.10660467,-0.47017953,0.24282408,-0.5301737
0.97146726,-0.7035246,1.7307328,-1.1742922
0.42051864,-0.3642947,0.7722443,-0.5383789
1.0461906,-0.6006394,1.7097055,-0.82960284
-0.19699337,-1.0600343,-0.31879678,-1.5147957
-0.31168494,-0.20643319,-0.7312888,-0.38293797
0.05190833,0.040198512,0.44031954,0.011969274
-0.4085788,0.73905104,-0.9186241,2.0817866
-0.24700867,0.15123634,-0.8181022,0.81503934
0.54618675,-0.24554084,1.2149973,-0.42886427
0.1087488,0.78117615,0.64357394,2.7727668
0.018385712,0.038926948,-0.1025713,-0.041344754
0.034373824,-0.0019725685,0.21888793,-0.2583521
-0.1537548,-0.4183134,-0.46188834,-0.9463522
0.64395756,0.2047076,1.8923857,0.89501595
0.5335316,-1.014796,0.7719729,-1.4509263
-0.27934015,0.050788537,-0.51473176,0.06543252
-0.91878057,-0.35689247,-1.9830073,-0.6122469
-0.6953959,0.532721,-1.2154459,1.0774287
0.04108949,0.012794227,0.2887902,-0.18659055
-0.5997819,-0.8468982,-1.0497947,-1.3316457
-0.27971518,-0.26386505,-0.47527027,-0.44834876
0.2723239,0.7049441,0.8352276,1.8988622
-0.8893311,-0.43806645,-1.7325351,-0.7129619
-0.15582897,-1.0721165,-0.268081,-1.5773802
0.58892477,-0.16675782,1.3163055,-0.21088777
-0.081461996,0.1947153,-0.13693145,0.99444073
0.08094896,-0.47582325,0.175548,-0.69137526
1.1050067,-0.5139494,2.0014694,-0.7785951
-0.26951298,0.07853484,-0.61616856,0.23585363
-0.21484537,0.11466199,-0.3746358,0.10039277
-0.35100165,-0.17990704,-1.1169865,-0.35456964
-0.27417988,0.04934117,-0.44197735,-0.0020675051
0.113133565,0.08982842,0.75118494,0.440755
0.6370579,0.09002327,1.2673056,0.37722808
-0.5523456,0.65992683,-1.1768254,1.6621761
0.7029514,-0.94821525,1.6261702,-2.3651226
0.81360185,-0.83883995,1.0652527,-0.97246
0.7237181,-0.9180006,1.1667837,-1.4516329
0.032004893,0.18074292,0.43810472,0.95856583
-0.23478238,0.13190706,-0.6959939,0.6156074
-0.6890198,-0.7569063,-1.111738,-1.1124972
0.14182492,-0.4700574,0.28722948,-0.5384218
-0.44948626,0.71603805,-0.8938802,1.7089529
1.1728296,-0.36949992,2.0475357,-0.3848084
0.6295744,0.10264777,1.0115914,0.37635747
0.01740053,-0.0029355222,0.0025085404,-0.24669659
-0.7413509,-0.7083909,-1.5947424,-1.3481691
-0.13342209,-1.0691148,-0.1694995,-1.3131789
0.28238788,-0.44879916,0.5457083,-0.78886503
-0.09221884,-1.0724438,-0.10391809,-1.2554767
0.191587,0.73449796,0.43904978,1.5237652
-0.53875786,-0.9050725,-1.2558649,-1.8175483
0.14414695,-0.47909677,0.27738032,-0.79701537
0.031522993,0.18151952,0.43448335,0.96149963
0.6019005,-0.124244176,1.2850887,-0.10097995
-0.08574302,0.17657354,-0.1872099,0.5699767
0.47997186,-0.3189209,0.9852751,-0.5498397
0.05593545,0.043681856,0.51748776,0.057904217
-0.1314727,0.18377334,-0.33681247,0.8505906
-0.7772615,0.4163146,-1.0911367,0.64058036
-0.18852426,-1.0669209,-0.37262908,-1.7364472
-0.30902493,-0.17796284,-0.44429213,-0.29595858
-0.19548112,-0.35389084,-0.13962625,-0.46053967
-0.9590378,-0.12218295,-2.4569092,-0.11778844
-0.13529952,0.79603165,-0.18492424,1.96392
0.51935154,0.48817086,1.5412594,1.4594852
-0.43913144,0.71387655,-0.73881865,1.3758811
-0.16411184,-0.3363068,0.036833715,-0.3955951
0.49551374,-0.26131696,0.67410463,-0.100775875
0.0596354,0.05489756,0.57430625,0.16207907
-0.08141732,0.18571046,-0.15331294,0.806906
-0.57266176,0.636744,-0.98849374,1.2312198
-0.3032438,0.0651553,-0.99589574,0.4542255
0.62535936,-0.038368937,1.2987454,0.11936891
-0.5554122,0.63640034,-0.77563536,0.9791079
1.2318417,-0.14029068,1.8617775,0.282619
0.017125241,0.016776191,-0.0753215,-0.14886339
-0.9495408,-0.2482853,-2.5977216,-0.4618701
-0.9368995,-0.18712474,-1.3702841,-0.20500419
0.0050073327,0.78274703,0.07010459,1.5180854
-0.3308262,-0.0149831865,-1.0565287,0.17429633
0.14060177,-0.46150056,0.31183448,-0.43017384
0.54370767,0.4437574,1.426645,1.2244226
0.3943521,-1.0674868,0.62493575,-1.8098099
0.3744439,0.63128483,0.9004376,1.4789561
0.31874093,-0.43404946,0.6259226,-0.789948
0.007099314,-0.4565929,0.14270909,-0.49957857
0.43290284,-0.35376254,0.79639864,-0.5145713
0.008749226,0.066844426,-0.13405803,0.049001675
-0.5882528,0.6396675,-1.4142737,1.8292633
-0.26855767,0.77702075,-0.48735756,1.7855554
-0.7172403,0.5227916,-1.6727061,1.4558387
1.2263361,-0.13441998,1.7446983,0.29146004
-0.03466729,0.14705217,-0.13363644,0.33088475
0.34212783,0.6251105,0.45065895,0.9968519
0.37948373,-0.3974934,0.72203565,-0.6737682
0.37704092,-0.4076987,0.7829591,-0.8305945
0.640238,0.14104296,1.4549261,0.52705634
-0.19301915,0.13579091,-0.38621473,0.22003321
-0.20304984,-0.35215643,-0.20403051,-0.4896087
-0.017787382,0.1721489,0.14535356,0.813139
-0.21198414,0.1510437,-0.6339201,0.69763166
-0.26613098,0.09578201,-0.75553113,0.40430224
-0.7111942,0.2436792,-1.0833484,0.4453815
0.63042444,0.10415682,1.038273,0.38148326
-0.5829845,-0.8618496,-1.046898,-1.378835
-0.9448102,-0.2377675,-2.1283405,-0.3698095
0.6419131,-0.003850376,1.5572969,0.21506196
0.66012156,-0.95077574,0.937689,-1.2703295
0.08340072,-0.47512266,0.18073857,-0.6715321
-0.12510324,0.17678711,-0.30537924,0.6296552
-0.18392019,0.1652129,-0.5222725,0.72862184
-0.82809216,-0.52198285,-1.0456667,-0.62306553
-0.26734075,-0.25965452,-0.22990783,-0.3737029
0.31147462,-1.0867999,0.47083336,-1.8242457
-0.0093692,-0.04554394,0.017439239,-0.3257521
-0.06256662,-0.46449155,-0.24346787,-1.0645951
-0.2544934,0.11733444,-0.8107226,0.60873073
-0.0035571712,-0.5237918,-0.10553112,-1.1969247
-0.045046058,-0.43833297,0.1112575,-0.46368995
0.39406207,-0.3750753,0.6252931,-0.3579767
0.5132386,0.45626283,0.7080568,0.7970656
1.1785254,-0.32360086,1.6255378,-0.1148119
0.478127,-0.30745053,0.8541963,-0.3761394
0.41983524,-0.35406375,0.6469736,-0.3091578
-0.3371066,-0.0899785,-1.0137651,-0.09916111
0.03509605,0.025919612,0.14822555,-0.12092246
-0.3002554,0.7620624,-0.46621168,1.39808
-0.292249,0.062500104,-0.8546178,0.33138144
0.22718117,-1.108118,0.3742319,-2.4438179
0.0444115,0.07461372,0.28260583,0.25813907
0.04761252,0.07350011,0.34325352,0.270968
0.11975746,-0.5009072,0.1929226,-1.1694676
0.03366787,0.036925104,0.08545621,-0.046077166
1.2660238,-0.016627302,2.8190503,1.2639916
-0.3239288,-0.024003588,-0.8720412,0.09036505
-0.24757524,0.12200623,-0.7651313,0.60158813
0.6324461,0.009658642,1.272025,0.22134687
-0.29979527,-0.23909064,-0.73307085,-0.46097583
-0.06718181,-1.0826181,-0.09045068,-1.3534814
1.2263708,-0.22436021,2.4548604,-0.04450926
0.32409582,-1.0998071,0.6549413,-2.7911177
0.014536634,0.14343114,0.2279651,0.6618921
1.1591991,-0.41710538,2.3411198,-0.64235973
0.05597171,0.035788327,0.5244069,0.002035651
-0.16091572,-1.0512378,-0.18193471,-1.2135533
-0.83137906,-0.5353761,-1.1185614,-0.65986556
0.032032188,0.004696387,0.16195461,-0.23430087
0.6366151,0.21914682,1.7680327,0.8511665
-0.31786722,-0.34705272,-0.90882957,-0.78452414
-0.5813781,-0.83914524,-0.71597755,-1.0011469
-0.32891402,-0.0647706,-0.8191119,-0.047194898
-0.3367255,-0.15957697,-1.0606875,-0.30390546
-0.15557161,0.16094586,-0.3636694,0.40592226
0.6166669,0.0143030565,0.8507373,0.23685986
1.2501246,-0.03189707,2.1661794,0.87621593
0.43405402,-0.3248566,0.60786605,-0.17583804
-0.06675529,0.7650995,-0.11433869,1.1471766
-0.6789355,-0.7739438,-1.2575554,-1.2942551
-0.036635656,0.16697337,-0.04317537,0.5920233
-0.85585046,0.29615927,-1.3759784,0.58577776
0.015425778,0.028668331,-0.11135547,-0.089582495
0.051197067,0.058121003,0.408874,0.15741783
0.56352997,-0.23294027,1.2855195,-0.4172935
-0.6577176,0.56011206,-0.9823212,0.92777836
-0.033386078,-1.1109726,-0.24647549,-2.6585035
-0.16789596,0.15644589,-0.39197218,0.39782423
-0.81952673,-0.5485544,-1.0465938,-0.66072696
-0.25907505,-0.32417244,-0.7581004,-0.7234525
-0.7892606,-0.6494128,-1.942579,-1.3756526
0.6299317,0.04061818,1.0935532,0.27657202
-0.93964994,-0.07237025,-1.3637131,-0.038978502
-0.15048212,0.18604535,-0.40943375,0.9493957
0.76507676,-0.90243053,1.6362383,-2.039252
0.048101097,0.09357464,0.42049935,0.43658954
-0.26203778,0.1235528,-0.8775352,0.71476537
0.37467757,0.58841896,0.48943916,0.9606538
-0.8100267,0.36355004,-1.1225709,0.5594264
-0.05964427,0.19505791,-0.008297574,1.0268444
1.2463073,-0.07674115,2.0696394,0.54931545
0.47686756,0.52844715,1.0198884,1.2055297
-0.049429495,0.14214912,-0.17908885,0.24883738
-0.66616577,-0.7852775,-1.1792994,-1.2602806
-0.31580633,-0.16164733,-0.5327321,-0.2745956
-0.33874652,-0.094150044,-1.0461879,-0.11030946
0.035637274,0.12695615,0.40591565,0.66321963
0.6302608,0.113072716,1.0343409,0.39421195
-0.90345263,0.18660451,-1.6367022,0.47334093
-0.23209287,-0.30613142,-0.14060092,-0.40262857
-0.28171596,-0.25217998,-0.3955179,-0.39953086
0.5478689,0.43361923,1.3570335,1.1490839
-0.090108946,0.1716359,-0.20994125,0.4656867
0.6289139,-0.9740754,0.99771327,-1.555727
0.35809803,0.64853835,1.0170531,1.7124144
0.029251833,-0.008809012,0.16368492,-0.2845638
0.030903317,0.036812413,0.034843627,-0.04562094
0.6251282,-0.9879559,1.3158766,-2.246723
-0.09666774,-0.43142146,-0.09115602,-0.6265098
-0.17644793,0.17671163,-0.5199029,0.8953042
0.029347796,0.001058378,0.1307234,-0.2502769
0.49097025,0.52856624,1.5629834,1.6388177
0.0069893394,-1.0851682,0.02263468,-1.2678467
0.34399283,-0.39248997,0.51130724,-0.28147978
-0.307637,0.033190943,-0.8931413,0.27592582
1.2436341,-0.14671452,2.4415371,0.254972
0.6019191,0.33507633,1.6633937,1.0774347
-0.86962765,-0.48424745,-1.6330173,-0.77508086
0.05902968,0.7704599,0.13592537,1.3853958
-0.5059029,0.68484336,-0.95399785,1.4996171
1.2395895,-0.08195285,1.896297,0.49268752
0.57468885,0.34669042,0.8034344,0.6706061
-0.047125027,0.2013568,0.08398206,1.0816087
0.030532604,0.008684181,0.12360306,-0.21670692
-0.3165416,0.01721037,-0.9542776,0.25498796
0.5935714,-0.13775913,1.2014334,-0.11245817
-0.762306,-0.6649571,-1.2311511,-0.95169455
-0.32727078,-0.116166465,-0.74115443,-0.18499665
1.1740342,-0.32828012,1.5641038,-0.12007305
1.2354879,-0.15324548,2.0785663,0.2559362
-0.06407047,0.1680611,-0.1598093,0.46048817
-0.3067799,0.79597723,-0.8938184,3.3263223
0.026263662,-0.039322022,0.21999715,-0.33348066
0.28481066,-1.0882719,0.39735484,-1.6293862
0.052613087,0.10318284,0.5402294,0.5512573
0.025972389,0.082002595,0.0100125875,0.19136891
-0.51363075,-0.9095317,-0.8029084,-1.2939091
0.5290469,-0.22628173,0.74551773,-0.081824794
-0.7232483,-0.68613803,-0.90848875,-0.8240027
-0.8450452,0.21495123,-1.1289644,0.3379112
0.10740681,0.7691739,0.386787,1.935945
-0.436027,-0.25278974,-1.0895556,-0.48759067
-0.17494188,0.15896314,-0.44671646,0.5131972
-0.23889668,-0.34491378,-0.6851424,-0.7692944
0.052445628,0.04710273,0.44334754,0.06977139
-0.57280505,-0.8657814,-0.9203226,-1.2675987
0.70645726,-0.93489534,1.3004057,-1.7563945
-0.16001561,0.16239257,-0.392399,0.4730321
0.35752535,0.6322076,0.5867851,1.1159701
-0.33421558,0.001914414,-1.0980314,0.24133489
-0.2909012,0.041687153,-0.61044085,0.13109797
-0.6577814,-0.7837141,-0.9418344,-1.0476952
-0.37152928,-0.19831337,-1.1168232,-0.3984346
-0.13558838,-0.39075536,0.0149520505,-0.4432983
0.8197993,-0.8394909,1.1520318,-1.0857257
-0.4943757,0.6840949,-0.7920086,1.2177409
-0.13643813,0.16784881,-0.32625455,0.45821798
-0.18426523,-1.0653464,-0.32104003,-1.5975095
0.061627354,0.08781,0.6234353,0.45936793
0.048541103,0.06808299,0.35323417,0.23197265
-0.40607068,-0.9862043,-0.9101657,-1.8812402
-0.2995396,0.06589871,-0.9685135,0.4301981
0.044324223,0.09643536,0.36326477,0.43210006
0.27808762,0.6713317,0.366796,1.0518523
0.48042822,-0.3108585,0.91864544,-0.45301643
-0.7603625,0.4674871,-1.6079247,1.1690781
-0.30889246,-0.0026377162,-0.61091477,0.032949306
-0.2534132,0.11144683,-0.73821217,0.4854485
-0.49714652,0.68571705,-0.8531421,1.3304234
-0.68363816,-0.7695212,-1.2839087,-1.3021411
-0.29257554,0.040618382,-0.6340284,0.14672907
-0.031639084,-0.024111977,-0.12057224,-0.252534
0.31732088,0.6852326,1.1998496,2.2299762
-0.14296128,0.18393008,-0.38104078,0.8902142
-0.7547864,0.46371898,-1.277952,0.91722196
-0.2974477,-0.25671107,-0.8586096,-0.5364742
-0.323825,-0.14854959,-0.732332,-0.25650036
-0.30266252,-0.20126227,-0.43759063,-0.32756093
0.019320637,0.12865579,0.16537984,0.5222211
0.46050507,-0.33935165,0.94755316,-0.6156405
-0.49685225,-0.92052007,-0.7650853,-1.2937251
0.08918539,0.12540591,0.69431126,0.64876175
-0.31164438,-0.20913996,-0.7645189,-0.39247638
0.89886904,-0.79204524,1.9344974,-1.7437514
0.046150718,0.10524988,0.44491464,0.52812785
0.43459934,-1.0558003,0.700855,-1.8105276
-0.12077397,-1.0783662,-0.1997769,-1.511223
-0.31430128,-0.19257589,-0.67768824,-0.3469017
-0.43935105,-0.9638346,-0.8419129,-1.6170803
-0.22008802,0.1282925,-0.5148017,0.34547028
0.6022082,0.32187557,1.4479752,0.93196857
0.08180847,-0.47633323,0.1757249,-0.7047962
-0.7819097,-0.6554514,-1.7803301,-1.295279
1.1382648,-0.44714886,1.9626926,-0.56194997
-0.096447445,0.16603768,-0.23095591,0.36501
-0.21296193,-0.3582576,-0.46320915,-0.6697864
0.910437,-0.76067984,1.3640697,-1.0276598
0.07167078,0.057717983,0.6962723,0.22850902
0.24688046,-1.1226817,0.5161156,-3.3319252
-0.11846262,-0.42220855,-0.16329825,-0.65418565
0.08058624,0.61445636,0.11468734,1.1175706
-0.09158362,0.7848688,-0.122080855,1.3284314
-0.7900617,-0.6593527,-2.297802,-1.6215286
-0.6144378,0.608351,-1.1262407,1.2773978
1.2583766,-0.21805695,3.863825,-0.38754213
-0.19431433,-0.3454933,-0.07485841,-0.42388332
0.27961108,-0.44247568,0.50035924,-0.5959554
1.1313913,-0.4373531,1.5701529,-0.3527581
1.1958265,-0.29010117,1.819595,-0.08044289
-0.26639616,-0.03201931,-0.26989993,-0.20375147
0.05416663,0.10261828,0.5610703,0.5543185
0.43539497,0.56816125,0.79088604,1.1177695
-0.2563672,0.78468674,-0.5206547,2.1820898
-0.28886253,-0.20675656,-0.26913658,-0.32397538
0.031907327,0.15398392,0.4703516,0.85486436
0.108597584,-0.46346813,0.27414525,-0.44936055
1.1558733,-0.39851797,1.8091413,-0.37187797
-0.32078642,0.7680464,-0.6616748,2.0340993
-0.1491758,-0.4000696,-0.16823445,-0.57024217
0.035085898,0.11612784,0.3205741,0.54440355
-0.041326255,0.17809193,0.01823877,0.781307
-0.3220084,-0.18558057,-0.8925842,-0.34703597
-0.45288807,0.711829,-0.83902776,1.5571188
0.6956328,-0.9264587,0.9339263,-1.1375716
-0.24550095,-0.33073914,-0.6279889,-0.68197334
0.030823529,0.08888918,0.09132843,0.26724985
-0.17716146,-0.37900317,-0.22334889,-0.554378
0.118366495,-0.43322,0.32746956,-0.3547869
0.012710051,0.069557376,-0.11392222,0.07243915
1.2483623,-0.05374623,2.0923216,0.68785375
-0.8627652,-0.48521367,-1.3453323,-0.6715768
-0.6062798,0.60534835,-0.9201314,1.0169363
0.3434122,0.6549621,0.8479628,1.5450281
0.94046086,-0.7277353,1.3806155,-0.93601733
-0.7592686,0.4696508,-1.6291604,1.1928848
0.1565805,-1.1135327,0.21958089,-2.4714632
-0.89765376,-0.41519287,-1.7699388,-0.6808564
-0.1635382,0.17295863,-0.45149904,0.7528953
0.26101595,-0.44721135,0.46011242,-0.5320455
0.066930085,0.045395218,0.6562922,0.12462661
1.0809116,-0.5244851,1.4147263,-0.46328393
0.6311658,-0.0039157164,1.287228,0.19694014
-0.26039732,0.77120477,-0.40499064,1.4071143
-0.9455482,0.021532945,-1.9874362,0.19458967
0.040444575,0.10433865,0.33541408,0.47110367
-0.08528872,-0.4562004,-0.3113447,-1.0474541
0.5517034,0.43726787,1.6193335,1.3433257
-0.43782583,0.70796025,-0.642459,1.1552513
